,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloVel,SubhaloVelDisp,SubhaloHalfmassRad,SubhaloMassInHalfRad,SubhaloVmax,SubhaloStellarPhotometrics,SubhaloBHMass,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhaloMassInHalfRadGas,SubhaloMassInHalfRadDM,SubhaloMassInHalfRadNone,SubhaloMassInHalfRadTracers,SubhaloMassInHalfRadStellar,SubhaloMassInHalfRadBH,SubhalosSFR,SubhaloGasFraction
536830,4371211,563852767944.3359,True,147752,0.0,[ 109.56336  -189.15918   -31.032698],92.82931,48.39866,16731746196.746826,215.31746,"[-19.081278 -19.52691  -20.40338  -23.409584 -19.986992 -20.745474
 -21.106405 -21.371698]",100167021.15535736,9220078587.532043,532839927673.33984,0.0,0.0,21692609786.987305,100167021.15535736,1768217.043718323,5783770084.3811035,0.0,0.0,10846041440.963745,0.010016702,0.0,0.0001630287928865967
536927,4371211,351981887817.3828,True,103761,1.0237336,[ 27.31225  112.432365 201.71796 ],71.486336,53.655106,8202954530.715942,146.85625,"[-19.858564 -19.78158  -20.246626 -22.723057 -20.082706 -20.46341
 -20.68557  -20.862581]",33836942.16609001,31118428707.122803,312899932861.3281,0.0,0.0,7929675579.071045,33836942.16609001,372327007.3533058,3832253217.6971436,0.0,0.0,3964537382.1258545,0.0033836942,0.12910157618266316,0.0939143641404278
536998,4371211,537016296386.71875,True,144140,0.0,[213.02151   17.174068 661.8648  ],97.62055,41.892845,26150312423.706055,193.38708,"[-19.370686 -19.770641 -20.619253 -23.533075 -20.220133 -20.951988
 -21.297771 -21.54695 ]",105148321.01762295,7210537791.252136,504927177429.1992,0.0,0.0,24773461818.69507,105148321.01762295,28195653.576403856,13630282878.875732,0.0,0.0,12386686801.9104,0.010514832,0.0,0.002276286954478839
537064,4371211,526125679016.1133,True,149004,1.0123167,[-216.59505     -1.1982646  126.02227  ],81.06866,59.88791,12869920730.59082,166.49457,"[-19.982103 -19.928835 -20.522243 -23.164612 -20.274664 -20.78438
 -21.052217 -21.252867]",63687469.81024742,34857592582.70264,478202514648.4375,0.0,0.0,13001915216.445923,63687469.81024742,547525547.4448204,5758491158.485413,0.0,0.0,6500216126.441956,0.006368747,0.077859045144051,0.08423189887757182
537133,4371211,482517013549.8047,True,145747,2.419734,[ 110.52285   87.72041 -202.92662],88.01816,45.413307,22167775630.950928,167.87373,"[-20.805637 -20.588835 -20.977705 -23.33472  -20.861675 -21.170187
 -21.366138 -21.523281]",33410538.45360875,41870927810.668945,426826057434.08203,0.0,0.0,13786634206.77185,33410538.45360875,665419548.7499237,14575706720.352173,0.0,0.0,6893239617.347717,0.0033410538,0.1755130342089674,0.09653219468467489
537154,4371211,485742645263.6719,True,142390,0.0,[-114.12803    81.582954   41.310196],94.42419,42.218933,21279778480.529785,197.51009,"[-19.208744 -19.635775 -20.490036 -23.449099 -20.08743  -20.824968
 -21.175905 -21.434128]",99530750.88560581,18838009834.28955,442756690979.0039,0.0,0.0,24048399925.231934,99530750.88560581,901692.2558657825,9155950546.264648,0.0,0.0,12023396492.004395,0.009953075,0.0,7.499480337901286e-05
537365,4371211,608336677551.2695,True,144864,0.0,[ -47.841957   19.9481   -183.50618 ],89.46304,56.3057,14136769771.575928,194.15013,"[-18.530014 -18.967709 -19.84725  -22.816805 -19.428535 -20.191849
 -20.555677 -20.815659]",98709100.85737705,5005047917.366028,587623939514.1602,0.0,0.0,15608981847.763062,98709100.85737705,0.0,6233730912.208557,0.0,0.0,7804329991.340637,0.00987091,0.0,0.0
537690,4371211,590330352783.2031,True,149303,0.0,[-38.07464 342.42206 -24.58685],93.66215,49.2299,15897278785.705566,199.31563,"[-18.751438 -19.20631  -20.094625 -23.104979 -19.670416 -20.44203
 -20.810955 -21.077845]",89000547.30474949,7698298692.703247,563113708496.0938,0.0,0.0,19429329633.71277,89000547.30474949,1850957.7785152942,6092170476.913452,0.0,0.0,9714256525.039673,0.008900055,0.0,0.000190540343848675
537791,4371211,483982009887.6953,True,147862,1.1604102,[124.11444 -75.46758 128.58908],79.59864,54.880436,10056313276.290894,161.86397,"[-20.020563 -19.97817  -20.480495 -23.01295  -20.293455 -20.707705
 -20.940285 -21.124884]",50507783.88977051,47874369621.276855,426133422851.5625,0.0,0.0,9923738241.195679,50507783.88977051,458569154.14333344,4585558772.087097,0.0,0.0,4961676895.618439,0.0050507784,0.11693276642159085,0.09242221204453821
537865,4371211,559369201660.1562,True,144982,0.0,[-150.3079   155.94252   68.15026],94.563644,46.38942,20947434902.191162,198.5258,"[-19.363808 -19.772615 -20.622408 -23.561796 -20.222998 -20.954384
 -21.299223 -21.551464]",100251482.79964924,4934384822.845459,531201858520.5078,0.0,0.0,23132727146.14868,100251482.79964924,3920244.6350827813,9277288317.680359,0.0,0.0,11565974950.790405,0.010025148,0.0,0.00033894631898842873
538080,4371211,478896713256.83594,True,141521,0.1961664,[ 164.96782 -373.5923  -138.10066],93.24289,41.428738,20239450931.549072,199.24149,"[-19.386913 -19.713833 -20.523535 -23.460249 -20.146006 -20.84839
 -21.190866 -21.443872]",91542284.93571281,22884769439.697266,433676567077.6367,0.0,0.0,22243835926.05591,91542284.93571281,1501982.333138585,9024501442.90924,0.0,0.0,11121904850.006104,0.0091542285,0.008818910407052028,0.0001350472201834887
538258,4371211,588449478149.4141,True,146858,0.0,[ 95.23305  -50.30348  127.893105],89.05228,54.59611,15009863376.617432,204.54042,"[-18.894411 -19.328457 -20.201284 -23.16057  -19.787323 -20.542149
 -20.900743 -21.159405]",115527482.70332813,6977669000.62561,562638473510.7422,0.0,0.0,18717811107.635498,115527482.70332813,0.0,5536038279.533386,0.0,0.0,9358296990.394592,0.011552748,0.0,0.0
538295,4371211,489739341735.83984,True,145250,0.5422826,[101.54093   67.391304  30.651619],87.288414,49.16881,11793278455.734253,197.81592,"[-19.581186 -19.63855  -20.304415 -23.148367 -20.011923 -20.591063
 -20.899128 -21.138227]",89396405.9650898,35413689613.342285,439854698181.15234,0.0,0.0,14381574392.318726,89396405.9650898,372968018.05496216,4140653610.229492,0.0,0.0,7190260887.145996,0.008939641,0.03770676050731843,0.05187127753899942
538406,4371211,527966537475.58594,True,136107,0.0,[-373.93225  113.49002  186.14265],87.80605,56.473156,13259091377.2583,208.25848,"[-18.763323 -19.224302 -20.110193 -23.139341 -19.687813 -20.456152
 -20.823803 -21.093758]",107595464.21468258,9931813478.469849,499947242736.8164,0.0,0.0,17979871034.622192,107595464.21468258,692498.3608769253,4160876572.1321106,0.0,0.0,8989927172.660828,0.010759546,0.0,7.70304750613414e-05
538481,4371211,487472724914.5508,True,147221,3.1899033,[ 117.201126 -392.25818  -473.171   ],90.744606,44.27749,20543694496.154785,180.33128,"[-20.83321  -20.659271 -21.101368 -23.623192 -20.950441 -21.314163
 -21.54191  -21.72962 ]",60278959.572315216,36771795749.66431,433125495910.64453,0.0,0.0,17515131235.12268,60278959.572315216,841094329.9531937,10885014533.996582,0.0,0.0,8757307529.449463,0.006027896,0.18212271529434537,0.09604485478267427
538535,4371211,518739852905.27344,True,143506,0.0016766659,[ -3.6494286  39.235046  448.96622  ],98.97024,40.038498,26271579265.594482,208.34721,"[-19.061953 -19.520662 -20.404715 -23.40883  -19.984123 -20.748846
 -21.11207  -21.378437]",82824956.6257,11568554639.816284,482914466857.91016,0.0,0.0,24174017906.188965,82824956.6257,16786574.851721525,14085299968.719482,0.0,0.0,12086666822.433472,0.008282496,6.935817861775811e-05,0.0013888506317196387
538580,4371211,456621246337.8906,True,135101,0.54641795,[ -89.67513   187.5894   -118.368935],84.27098,45.67202,11692819595.336914,156.79121,"[-19.20781  -19.258718 -19.909939 -22.607815 -19.626091 -20.191847
 -20.48335  -20.696983]",53365631.02900982,41318387985.22949,404798164367.6758,0.0,0.0,10451321601.867676,53365631.02900982,3123943.752143532,6410682201.385498,0.0,0.0,5225648283.958435,0.005336563,0.05228218711461488,0.0005978097993570169
538605,4371211,435829658508.3008,True,139655,0.8492454,[-119.194855  -89.02789   202.35284 ],85.93842,43.646088,19418941736.221313,165.65446,"[-20.151613 -20.046993 -20.577402 -23.160675 -20.370155 -20.819418
 -21.070448 -21.26603 ]",54383873.93951416,47780752182.006836,374756965637.20703,0.0,0.0,13237578868.865967,54383873.93951416,617332682.0135117,12128727436.065674,0.0,0.0,6618497371.673584,0.0054383874,0.06415413554485998,0.09327384258783955
538680,4371211,519277648925.78125,True,139066,0.13936052,[-126.32317  -76.92241  -87.27965],92.764595,47.105633,12591582536.697388,206.85054,"[-19.048555 -19.30463  -20.026453 -22.86156  -19.702078 -20.326105
 -20.64141  -20.878986]",100221326.57468319,23476068973.54126,482161140441.89453,0.0,0.0,13540196418.762207,100221326.57468319,3526865.621097386,5718045234.680176,0.0,0.0,6769789457.321167,0.010022133,0.010292355661126537,0.0005209712419170242
538761,4371211,546612358093.2617,True,137375,0.0,[-142.0723     -130.5063        0.95634717],86.64947,56.852943,10910382270.812988,183.54703,"[-18.753376 -19.163155 -20.01651  -22.952055 -19.614628 -20.35012
 -20.697666 -20.950912]",99283996.96946144,14638594388.961792,517945709228.5156,0.0,0.0,13928768634.796143,99283996.96946144,0.0,3847420513.6299133,0.0,0.0,6963677406.311035,0.0099284,0.0,0.0
538824,4371211,579092483520.5078,True,143358,0.00085544493,[-205.87007  347.794   -236.55882],92.23728,54.15532,12378951311.11145,198.6815,"[-18.49724  -18.960627 -19.852331 -22.887613 -19.425665 -20.20179
 -20.57412  -20.844145]",103055052.45923996,8775520920.753479,554013366699.2188,0.0,0.0,16200535297.393799,103055052.45923996,0.0,4176043570.0416565,0.0,0.0,8099852800.369263,0.010305505,5.280349783450971e-05,0.0
538846,4371211,500620918273.9258,True,143558,0.034402203,[254.52026 -70.39027 -51.78223],87.921616,46.212006,23622012138.3667,164.86021,"[-19.226004 -19.568954 -20.35564  -23.182451 -19.99401  -20.670214
 -20.994892 -21.229   ]",52395397.797226906,29388427734.375,453707427978.5156,0.0,0.0,17472667694.091797,52395397.797226906,25271275.08074045,14808270931.243896,0.0,0.0,8736075162.887573,0.00523954,0.001968915303439908,0.0028927492735064137
539114,4371211,583808593750.0,True,144760,0.0,[-42.861427  82.64169  -45.39298 ],91.13614,54.225605,11848412752.15149,213.12634,"[-18.565691 -19.04918  -19.951668 -23.003971 -19.518951 -20.303223
 -20.67844  -20.95335 ]",119085060.43255329,6960241794.586182,559276390075.6836,0.0,0.0,17452884912.490845,119085060.43255329,0.0,3003111183.643341,0.0,0.0,8726216554.641724,0.011908506,0.0,0.0
539679,4371211,458208961486.8164,True,138543,1.6671758,[-19.324215  42.558384  76.531654],77.97891,56.645,8277329206.466675,156.0127,"[-20.243643 -20.064526 -20.457655 -22.851526 -20.339626 -20.64948
 -20.84643  -21.01003 ]",57941488.9216423,44741163253.78418,404429092407.22656,0.0,0.0,8980763554.57306,57941488.9216423,448200441.89691544,3281177282.333374,0.0,0.0,4490010142.326355,0.005794149,0.1856385328123879,0.09982169921440194
539954,4371211,503968200683.59375,True,135672,0.0,[ 400.03928 -257.75546  174.45523],101.53701,36.303986,19266060590.74402,230.76303,"[-18.828876 -19.313784 -20.220665 -23.283545 -19.78477  -20.574934
 -20.95427  -21.23055 ]",122829768.80669594,3477225005.6266785,475947647094.72656,0.0,0.0,24420495033.26416,122829768.80669594,2160275.325877592,6931423544.883728,0.0,0.0,12209646701.812744,0.012282977,0.0,0.00017693184566567842
539998,4371211,471507873535.15625,True,144324,1.7465501,[-51.623283  64.74225  126.20237 ],88.377,42.61026,17615413665.771484,174.7297,"[-20.504133 -20.424917 -20.91313  -23.374865 -20.734879 -21.135918
 -21.355543 -21.525517]",68444367.49815941,41882977485.65674,414737777709.96094,0.0,0.0,14818671941.757202,68444372.15477228,562705621.1233139,9575577378.27301,0.0,0.0,7408686280.250549,0.006844437,0.11786144467095165,0.07595214587818722
540019,4371211,488774833679.1992,True,144495,0.83064586,[ 78.93119  154.81813   53.592842],86.94108,46.882557,18106820583.343506,175.41898,"[-20.145226 -20.134968 -20.69865  -23.327913 -20.471334 -20.949886
 -21.207363 -21.406157]",54928800.09114742,36153099536.89575,438049812316.89453,0.0,0.0,14517024755.477905,54928800.09114742,307787321.50793076,10485610961.914062,0.0,0.0,7258493900.299072,0.00549288,0.05721873959938291,0.0424037445971056
540119,4371211,479414405822.7539,True,140461,2.604512,[ 32.48695 496.3782  166.6249 ],88.87629,46.41409,16009418964.385986,195.70726,"[-20.56291  -20.364584 -20.778732 -23.259539 -20.645224 -20.983711
 -21.200819 -21.379656]",87757334.11312103,34131758213.043213,430724029541.0156,0.0,0.0,14470880031.585693,87757343.42634678,496012195.9447861,8190303444.862366,0.0,0.0,7235345244.407654,0.008775734,0.17998297066641272,0.06855404672336321
540165,4371211,454267120361.3281,True,141756,1.8259261,[-242.30107  -133.22643   -84.549545],92.42075,38.095074,24498193264.00757,184.75146,"[-20.466736 -20.41826  -20.933878 -23.491152 -20.737362 -21.16872
 -21.409935 -21.598429]",56891548.447310925,36200263500.21362,399439086914.0625,0.0,0.0,18570871353.149414,56891548.447310925,737076103.6872864,14418978691.101074,0.0,0.0,9285246729.850769,0.005689155,0.09832204589233177,0.07938142357786679
540409,4371211,383489265441.89453,True,112961,2.070813,[-242.13968  164.82256  -39.16408],83.356834,40.150177,12281864881.515503,175.60452,"[-20.514523 -20.304054 -20.674086 -23.058311 -20.570232 -20.860617
 -21.054014 -21.216852]",65594180.48709631,27955904006.958008,343451805114.7461,0.0,0.0,12015968561.172485,65594180.48709631,212250016.6296959,5996111035.346985,0.0,0.0,6007909774.780273,0.006559418,0.1723384120102483,0.035328429451565536
540473,4371211,496811294555.66406,True,138297,0.78800684,[ 72.64769   60.271313 164.62975 ],91.47547,47.25872,12532480955.123901,197.88614,"[-19.903645 -19.932312 -20.503351 -23.167355 -20.270857 -20.758934
 -21.027235 -21.23662 ]",102410996.33276463,25248157978.05786,456149368286.1328,0.0,0.0,15311354398.727417,102410996.33276463,138865616.1725521,4636116325.855255,0.0,0.0,7655088305.473328,0.0102411,0.05146552170472112,0.01814030232326181
540533,4371211,536521263122.5586,True,136473,0.0,[ -79.25139 -114.58207   94.72322],98.050514,42.032608,22350530624.38965,213.6264,"[-18.693275 -19.166227 -20.065382 -23.085129 -19.634783 -20.41636
 -20.78928  -21.060165]",111012430.8615923,1992358714.3421173,513026466369.6289,0.0,0.0,21391434669.49463,111012430.8615923,7059001.945890486,11537204980.85022,0.0,0.0,10695254802.703857,0.011101243,0.0,0.0006600125079868043
540554,4371211,501667709350.58594,True,136496,0.0,[  23.080242 -261.65674     9.90193 ],96.49385,39.28524,17869457006.454468,228.78355,"[-19.021955 -19.472012 -20.351784 -23.352678 -19.932928 -20.695873
 -21.059124 -21.324593]",127592049.5390892,7112050652.503967,470987968444.8242,0.0,0.0,23440113067.626953,127592049.5390892,1010906.7079611123,6021389961.242676,0.0,0.0,11719464063.64441,0.012759205,0.0,8.625878303574489e-05
540587,4371211,335321655273.4375,True,96146,0.012544188,[-179.30072   -40.770443 -411.70105 ],81.5343,41.640667,15145672559.73816,215.83702,"[-18.858973 -19.312113 -20.1972   -23.21449  -19.774961 -20.543798
 -20.912182 -21.17916 ]",0.0,203875731.67681694,313708858489.99023,0.0,0.0,21408910751.342773,0.0,52862325.68323612,4388384819.030762,0.0,0.0,10704425573.348999,0.0,0.0005859330193318194,0.00493836173842419
540606,4371211,451627426147.46094,True,137520,0.93187106,[106.43184  -37.401985 318.47546 ],75.82046,57.946415,7996593117.713928,141.9136,"[-19.860384 -19.727255 -20.215406 -22.704851 -20.035353 -20.440517
 -20.665613 -20.840338]",32109201.420098543,47997293472.29004,396102294921.875,0.0,0.0,7495720386.505127,32109203.74840498,298629608.00528526,3918200731.277466,0.0,0.0,3747653365.135193,0.0032109204,0.124320413316696,0.07968442620213155
540767,4371211,430230941772.46094,True,135412,1.1828017,[-552.6613   113.75547 -200.15074],86.16115,40.807133,16297079324.72229,175.48604,"[-20.019012 -20.07875  -20.689896 -23.427343 -20.43323  -20.955788
 -21.236145 -21.454542]",55481866.002082825,34473958015.441895,378447647094.72656,0.0,0.0,17253876924.51477,55481866.002082825,536836236.7153168,7078040242.195129,0.0,0.0,8626720905.303955,0.0055481866,0.06855280866178362,0.06222946616775958
540905,4371211,527630462646.4844,True,139737,0.0,[-266.75012  -19.6945   111.92881],92.16783,47.471733,19711054563.52234,198.74368,"[-18.989248 -19.434673 -20.310514 -23.312273 -19.894684 -20.652365
 -21.01297  -21.27754 ]",75683556.49709702,9696621894.836426,497070541381.83594,0.0,0.0,20787625312.805176,75683556.49709702,0.0,9241898059.84497,0.0,0.0,10393472909.927368,0.0075683556,0.0,0.0
540926,4371211,481855545043.9453,True,138907,0.0,[ -59.90183 -228.72739  345.11142],93.42985,42.830574,27204215526.58081,209.13652,"[-19.171297 -19.615747 -20.489353 -23.478365 -20.07443  -20.831757
 -21.194267 -21.458118]",97819035.87281704,10074820518.493652,444976158142.08984,0.0,0.0,26706745624.542236,97819035.87281704,1548282.5983781368,13751621246.33789,0.0,0.0,13353228569.030762,0.009781904,0.0,0.00011594818364518702
541125,4371211,451381072998.0469,True,139503,1.8180094,[-146.0216   409.39236  234.42297],81.976364,49.52485,11484210491.18042,174.52136,"[-20.579979 -20.311064 -20.70787  -23.202612 -20.58492  -20.907469
 -21.12385  -21.30604 ]",74590463.19127083,42970805168.151855,396511802673.33984,0.0,0.0,11823878288.269043,74590467.8478837,497591085.7319832,5000129938.12561,0.0,0.0,5911898612.976074,0.007459047,0.15375745015318715,0.08416772991333385
541147,4371211,475025863647.46094,True,140463,2.0696967,[-258.53705    94.9011    -10.632656],87.50923,45.57059,11117904186.24878,165.84555,"[-20.576862 -20.321398 -20.673422 -22.927986 -20.5815   -20.848804
 -21.017889 -21.157814]",41481964.29014206,44019045829.77295,421234397888.1836,0.0,0.0,9730931520.462036,41481964.29014206,442501567.30413437,5768602490.42511,0.0,0.0,4865317642.688751,0.0041481964,0.21269255265624448,0.09095019067646977
541223,4371211,471089134216.3086,True,142539,1.5740747,[333.34058 167.6577  170.14966],95.85001,36.21999,22654852867.126465,204.91469,"[-20.287704 -20.302116 -20.89449  -23.625463 -20.647795 -21.158945
 -21.443314 -21.6656  ]",82930056.37824535,22696018218.99414,424869461059.5703,0.0,0.0,23440709114.074707,82930056.37824535,1064461469.6502686,9787918329.238892,0.0,0.0,11719543933.868408,0.008293006,0.06715132795334623,0.09082789190917852
541229,4371211,495016822814.9414,True,142849,1.3819233,[-198.70332   99.40847 -106.08546],87.38229,47.868347,13047827482.22351,189.967,"[-20.122435 -20.078156 -20.620916 -23.26943  -20.405308 -20.8696
 -21.13725  -21.345953]",83741918.2062149,30138826370.239258,449359474182.1289,0.0,0.0,15434750318.527222,83741918.2062149,575442016.1247253,4671506583.690643,0.0,0.0,7717137336.730957,0.008374192,0.08953324734060897,0.07456677146146104
541242,4371211,436130065917.96875,True,128542,0.69998276,[-152.64508    74.67241   -40.374126],79.69244,50.494926,10323889255.523682,181.88492,"[-19.632832 -19.680965 -20.324467 -23.087088 -20.046358 -20.602877
 -20.895954 -21.119568]",80252941.69783592,31422176361.083984,391547088623.0469,0.0,0.0,13080564737.319946,80252941.69783592,306466538.4590626,3397459387.779236,0.0,0.0,6539710164.070129,0.008025294,0.05351319124163053,0.04686240380236156
