,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloVel,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhalosSFR
628810,4371211,13.976632,True,38456,0.47982973,[-155.01874    -8.787927 -182.65231 ],1.1446457,12.698004,0.0,0.0,0.13366431,0.00031782186,0.3589811801910401
628827,4371211,13.107374,True,38303,0.06177257,[-130.64668   -23.827122   76.770256],1.2770238,11.6818,0.0,0.0,0.14799851,0.00055196026,0.04173864126205445
628838,4371211,15.608406,True,38188,0.10001973,[ 95.59876 164.69952 183.22485],0.6992776,14.770859,0.0,0.0,0.1373271,0.00094232085,0.07283320426940919
628843,4371211,11.544035,True,27722,0.27367774,[ 151.57698 -668.73236  675.0842 ],0.43237838,10.967423,0.0,0.0,0.14403214,0.00020161716,0.19001158475875857
628853,4371211,13.595266,True,36817,0.31339315,[ 247.02304 -196.60582  801.5471 ],1.0592855,12.3906145,0.0,0.0,0.14499159,0.00037449392,0.21614573001861573
628860,4371211,13.838163,True,35344,0.22757949,[137.96252  -32.624386 253.6935  ],0.80121976,12.889617,0.0,0.0,0.14646551,0.0008611269,0.1553809404373169
628868,4371211,12.411575,True,36942,0.36034745,[93.81149  38.585888 40.327377],0.91060144,11.029103,0.0,0.0,0.4701882,0.0016825302,0.07663898468017578
628899,4371211,13.472843,True,35668,0.16994776,[-129.90123   209.21826    13.692966],0.7792383,12.453306,0.0,0.0,0.2395203,0.0007786162,0.07095338702201844
628911,4371211,13.673227,True,38697,0.16696307,[ 231.79198 -513.6436  -137.97633],1.2070769,12.337529,0.0,0.0,0.12807356,0.0005473139,0.13036497831344604
628917,4371211,12.985315,True,37132,0.17651978,[ 210.41061  -112.908966 -375.4854  ],1.2292794,11.652476,0.0,0.0,0.10308696,0.00047255968,0.17123385667800906
628931,4371211,12.747358,True,35090,0.3353395,[536.7761  466.13312 271.12997],1.1712675,11.458336,0.0,0.0,0.1174526,0.0003020871,0.2855104923248291
628952,4371211,15.342756,True,37196,0.25047895,[-275.4548    -141.7433      -3.9512558],0.60331136,14.546384,0.0,0.0,0.19192907,0.001132208,0.1305060029029846
628959,4371211,13.332987,True,34906,0.18551536,[   6.2703466 -231.93524    -93.92715  ],0.56271696,12.4249935,0.0,0.0,0.3434027,0.0018736956,0.05402268171310425
628985,4371211,12.618093,True,37762,0.15753178,[-258.06137   -42.464115  -85.851944],1.4504453,11.018486,0.0,0.0,0.14893822,0.00022268342,0.10576988458633424
628991,4371211,12.211907,True,34836,0.24863613,[-203.1747  -115.14473   64.77839],1.171259,10.938605,0.0,0.0,0.10177656,0.00026645156,0.24429605007171631
629003,4371211,12.530109,True,35586,0.50005376,[-320.69318   -72.355896  313.58893 ],1.0470622,11.286441,0.0,0.0,0.1958822,0.0007249074,0.25528290271759035
629015,4371211,13.048421,True,37256,0.19460426,[ 29.972622 163.8819   -48.18693 ],1.2380264,11.698989,0.0,0.0,0.11100544,0.00039992243,0.1753105640411377
629027,4371211,14.874196,True,38274,0.5206428,[ -69.37957 -222.3082  -375.58478],0.88194203,13.841613,0.0,0.0,0.15011354,0.000527504,0.3468326807022095
629047,4371211,13.6458435,True,37913,0.26776123,[-193.96138  180.76476 -349.90668],1.215284,12.312757,0.0,0.0,0.1170993,0.000703425,0.22866168022155764
629053,4371211,13.887958,True,38231,0.09044419,[  -5.193622   18.517673 -248.33138 ],1.1168087,12.651491,0.0,0.0,0.11908662,0.00057105895,0.07594823837280273
629080,4371211,13.684381,True,38172,0.22502965,[ -18.342129  -42.493275 -224.66577 ],1.1540873,12.410333,0.0,0.0,0.11926834,0.00069299183,0.18867508172988892
629155,4371211,12.824133,True,37799,0.4295122,[-63.140667  12.757374   9.79268 ],1.3051186,11.315763,0.0,0.0,0.20246837,0.0007818047,0.21213793754577637
629161,4371211,13.827481,True,38308,0.24338281,[ -78.34842    80.646965 -129.04706 ],1.1743572,12.550376,0.0,0.0,0.10219005,0.00055797276,0.23816683292388918
629166,4371211,13.485605,True,37195,0.36242592,[-510.3917  -105.82722 -295.61145],0.77475387,12.345619,0.0,0.0,0.36378273,0.0014498506,0.09962702989578248
629188,4371211,11.622733,True,29246,0.23389165,[-233.96432   -49.830513 -124.003876],0.5023635,10.934055,0.0,0.0,0.18589942,0.00041493116,0.12581623792648317
629233,4371211,13.095618,True,37394,0.3846234,[ -60.393173     7.7143764 -118.43532  ],1.0786734,11.793531,0.0,0.0,0.22264074,0.00077293004,0.1727551817893982
629249,4371211,13.428096,True,37257,0.35465822,[-84.38978     5.9270997 292.50873  ],1.1938972,12.122155,0.0,0.0,0.11182786,0.00021599719,0.3171465635299683
629257,4371211,13.681981,True,38098,0.21064106,[-220.45853   190.5573     32.491093],1.1908542,12.370392,0.0,0.0,0.119850054,0.0008850536,0.17575383186340332
629265,4371211,13.025415,True,37506,0.08723008,[  63.74954   -328.76645      1.2826928],1.2362056,11.639332,0.0,0.0,0.1486552,0.0012232492,0.058679467439651495
629273,4371211,12.181833,True,34909,0.10120125,[-275.67596  268.72693  209.20016],1.1783068,10.8895645,0.0,0.0,0.11366139,0.00030000493,0.08903748989105226
629306,4371211,10.8028965,True,33112,0.2513103,[ -38.417072 -288.07602  -428.8335  ],1.205961,9.392559,0.0,0.0,0.20371345,0.0006630912,0.1233646035194397
629316,4371211,12.151243,True,35067,0.34970105,[  69.74783 -233.99194 -423.144  ],1.2829081,10.736376,0.0,0.0,0.13162966,0.00032997312,0.26567039489746097
629336,4371211,11.8106785,True,33862,0.21708873,[-153.07614    13.275009  239.34203 ],1.0827633,10.593803,0.0,0.0,0.13335957,0.00075187895,0.16278451681137085
629360,4371211,12.337974,True,36183,0.39085716,[ 45.01457 237.47028 128.5235 ],1.2160419,10.9456835,0.0,0.0,0.17583835,0.0004096102,0.22228209972381593
629371,4371211,12.961339,True,38191,0.16703244,[ -25.720768 -510.04852  -239.87843 ],1.3584907,11.459852,0.0,0.0,0.14225549,0.000740303,0.11741721630096436
629409,4371211,13.441433,True,36759,0.17612399,[-405.53705 -171.36505  158.38544],0.7443973,12.359269,0.0,0.0,0.33620557,0.0015610465,0.05238580107688904
629411,4371211,9.778299,True,27545,0.13252293,[-136.66747  395.45203  285.01233],0.7369796,8.839461,0.0,0.0,0.2011692,0.0006894689,0.06587635278701783
629428,4371211,12.953856,True,37777,0.20445374,[ 119.569244 -125.99163  -103.69642 ],1.3746303,11.444685,0.0,0.0,0.13434608,0.00019504783,0.1521843671798706
629477,4371211,12.906178,True,37738,0.21503834,[-140.56729 -183.49426 -189.42265],0.96695936,11.588774,0.0,0.0,0.34811842,0.002326887,0.06177160739898682
629485,4371211,13.016729,True,37858,0.26260856,[-208.42953  125.09419 -168.34642],1.1448565,11.671688,0.0,0.0,0.19941683,0.00076783035,0.1316882610321045
629511,4371211,13.99864,True,38365,0.2326702,[ 185.08934   -87.076775 -117.99754 ],1.0063611,12.761201,0.0,0.0,0.23024482,0.0008329112,0.10105339288711548
629520,4371211,13.901141,True,37992,0.3086876,[  6.230334 290.17056  163.94579 ],0.9751334,12.717216,0.0,0.0,0.20806724,0.00072467554,0.1483595371246338
629528,4371211,9.808406,True,27538,0.52690864,[-58.809807 -70.12824  372.5834  ],0.85892826,8.796992,0.0,0.0,0.15220219,0.0002822351,0.3461899280548096
629536,4371211,14.560077,True,37404,0.3903321,[  -4.662725 -237.004    -393.6182  ],0.9206495,13.506923,0.0,0.0,0.13218397,0.00032022494,0.2952945947647095
629572,4371211,12.695806,True,37498,0.19040142,[-103.54534     58.338646    -2.9466906],1.4232342,11.144879,0.0,0.0,0.12747902,0.00021289464,0.1493590235710144
629627,4371211,13.447176,True,36320,0.17709361,[-264.93286  -60.82358  -62.14763],0.88869447,12.353708,0.0,0.0,0.20370574,0.001068229,0.08693599104881287
629630,4371211,12.664139,True,33781,0.13424526,[-455.03284  109.97399  -53.89576],0.8450612,11.649948,0.0,0.0,0.16865811,0.0004707373,0.07959609031677246
629637,4371211,13.2494135,True,37601,0.8128245,[-74.20197 188.28026  33.11698],1.0946958,11.926497,0.0,0.0,0.2280159,0.00020379372,0.3564771175384522
629643,4371211,14.4878645,True,37901,0.2558044,[  47.008358 -119.31627  -163.54944 ],0.5873089,13.520068,0.0,0.0,0.3782614,0.0022261823,0.06762635707855225
629645,4371211,13.816029,True,34607,0.07454078,[394.70804 503.599   528.3227 ],0.81652147,12.8881,0.0,0.0,0.11111194,0.00029555426,0.06708620190620422
629651,4371211,13.048458,True,36622,0.28749958,[  50.294956   84.08165  -199.37662 ],1.2284349,11.710617,0.0,0.0,0.10925212,0.00015317595,0.2631524085998535
629658,4371211,11.749171,True,35356,0.32577124,[239.56819  42.75611 129.49939],1.2438282,10.316749,0.0,0.0,0.18801735,0.00057618617,0.1732665777206421
629679,4371211,11.82223,True,32798,0.440052,[ 229.57497  140.60483 -217.0013 ],0.733982,10.774799,0.0,0.0,0.31206274,0.0013865569,0.1410139560699463
629689,4371211,14.059466,True,38278,0.24401861,[-110.80638   -59.460827 -259.04626 ],0.9640792,12.886078,0.0,0.0,0.2088372,0.00047225328,0.11684633493423463
629698,4371211,13.625532,True,37927,0.15006402,[ 181.03477 -166.56775  102.81118],1.2161988,12.2986,0.0,0.0,0.110122375,0.0006111134,0.13627023696899415
629705,4371211,11.501539,True,34792,0.19887254,[136.32143  -77.122696 245.621   ],1.3514731,10.048795,0.0,0.0,0.10095837,0.00031330227,0.19698469638824465
629744,4371211,12.144709,True,37364,0.352356,[-148.21693  337.7421    73.56189],1.4229972,10.565997,0.0,0.0,0.15519288,0.0005208573,0.2270439147949219
629773,4371211,13.058262,True,37434,0.5024452,[122.89495 155.086   437.3021 ],1.1199375,11.706067,0.0,0.0,0.23063068,0.0016263553,0.21785705089569093
629776,4371211,13.706023,True,37780,0.32717642,[ 408.50427  -127.75679    43.314068],1.1663098,12.438139,0.0,0.0,0.10113439,0.00043970955,0.32350659370422363
629783,4371211,12.810218,True,38268,0.26913485,[ 39.565403 229.50957  115.36048 ],1.4251467,11.235377,0.0,0.0,0.14950833,0.00018552112,0.18001328706741335
629816,4371211,13.5752325,True,36744,0.33119875,[   8.747874 -137.59009   453.92996 ],0.93846655,12.421454,0.0,0.0,0.21498378,0.00032770025,0.15405755043029787
629821,4371211,13.881626,True,38130,0.30703935,[159.21526 -57.43203 128.81062],1.113197,12.642897,0.0,0.0,0.124862425,0.0006701249,0.24590210914611818
629833,4371211,13.666654,True,37749,0.4087564,[-173.83128 -172.42073  -41.46985],0.74061644,12.529648,0.0,0.0,0.39471278,0.0016769945,0.10355793237686158
629875,4371211,11.079417,True,30867,0.097273566,[-142.88768   301.85553   -33.904327],0.9911001,9.948691,0.0,0.0,0.1394167,0.00020952491,0.06977182030677796
629911,4371211,14.520282,True,37717,0.13048925,[116.80403  118.555984 245.31323 ],0.8452801,13.52209,0.0,0.0,0.15214257,0.00076896313,0.08576774001121522
629946,4371211,13.014087,True,35824,0.6938976,[-176.27988 -287.10126 -341.0508 ],0.93314093,11.820832,0.0,0.0,0.25978705,0.0003256967,0.2671024560928345
629951,4371211,11.962676,True,33586,0.4545687,[-67.96445 177.82442 -86.5941 ],1.0056769,10.793,0.0,0.0,0.16377439,0.00022483614,0.27755787372589114
629998,4371211,12.545914,True,36495,0.16468981,[-237.22258  -56.62923  363.57877],1.1799427,11.185326,0.0,0.0,0.18010409,0.0005406583,0.09144145846366883
630029,4371211,12.507799,True,35514,0.40465972,[  86.411644 -225.36261  -167.71445 ],1.104087,11.253578,0.0,0.0,0.14893892,0.0011945436,0.27169506549835204
630054,4371211,13.817746,True,37743,0.42867142,[-223.90768   86.95016 -182.12965],1.030639,12.639358,0.0,0.0,0.1471893,0.0005604433,0.29123816490173343
630059,4371211,14.365692,True,38143,0.1709421,[-62.95218  77.10353 542.76605],0.7777487,13.326433,0.0,0.0,0.26060843,0.0009024207,0.06559346318244934
630067,4371211,12.116568,True,31127,0.31788322,[-162.82864   -45.608257  221.26628 ],0.7556053,11.253073,0.0,0.0,0.10717476,0.0007148438,0.2966026782989502
630073,4371211,11.989735,True,35419,0.37801826,[-137.21814    95.74054    80.809715],1.2497296,10.569031,0.0,0.0,0.17078076,0.00019395899,0.22134709358215332
630084,4371211,12.386954,True,36550,0.19012351,[-192.93637    73.771935 -187.82365 ],1.3839576,10.856703,0.0,0.0,0.14619386,0.00010087627,0.1300489068031311
630103,4371211,13.176724,True,38134,0.35101816,[ 179.28607 -139.46547   55.271  ],1.4080071,11.642871,0.0,0.0,0.12557305,0.00027339117,0.2795330286026001
630151,4371211,11.582506,True,32342,0.42183745,[222.84709 414.04468 490.31293],0.9463683,10.452748,0.0,0.0,0.18284912,0.0005397547,0.23070247173309327
630175,4371211,12.673487,True,36838,0.42031765,[ -19.005486  116.21299  -178.65518 ],1.2610432,11.285935,0.0,0.0,0.12590814,0.00060068315,0.33382883071899416
630196,4371211,13.993025,True,37655,0.09954436,[175.74008   42.43082   31.314749],0.8096991,12.91439,0.0,0.0,0.26799563,0.00094044284,0.03714402318000794
630202,4371211,13.331431,True,36667,0.29144764,[  24.359901   41.309917 -192.07497 ],1.0041863,12.127211,0.0,0.0,0.19972277,0.0003119147,0.1459260940551758
630215,4371211,13.700425,True,37108,0.22183323,[-269.3665    47.01401  103.36768],1.0411029,12.547343,0.0,0.0,0.11151969,0.0004598437,0.19891844987869264
630245,4371211,12.1913595,True,33622,0.41157869,[  16.090027  107.60466  -167.20177 ],0.7396673,11.152463,0.0,0.0,0.2983913,0.00083771825,0.13793252706527712
630248,4371211,12.918695,True,36977,0.12259927,[-160.3569      17.068306     0.7958633],1.1663365,11.521533,0.0,0.0,0.23010872,0.0007177795,0.053278845548629765
630251,4371211,13.363234,True,36462,0.77009094,[328.6506  381.25708  68.81144],0.64960605,12.296578,0.0,0.0,0.4161833,0.0008661954,0.18503648042678833
630257,4371211,12.677636,True,37069,0.51435167,[-273.38635  -70.10386   90.28804],1.284779,11.198471,0.0,0.0,0.19305511,0.0013317743,0.26642737388610843
630263,4371211,14.162209,True,37970,0.1307543,[-57.695927 256.69693   23.059551],0.97433716,13.039267,0.0,0.0,0.14735109,0.0012538134,0.0887365758419037
630312,4371211,13.240973,True,36674,0.14285488,[-182.02864  217.23944 -155.11241],1.1162937,12.003851,0.0,0.0,0.12034488,0.0004844006,0.11870458126068116
630363,4371211,13.005653,True,37087,0.20724247,[ 228.19739  -162.7477    -28.275522],1.1300482,11.682305,0.0,0.0,0.19247514,0.00082517136,0.10767233371734619
630410,4371211,13.627812,True,37880,0.14604703,[-411.82642 -441.85532  148.748  ],0.9612541,12.395671,0.0,0.0,0.27015185,0.00073539297,0.05406108498573303
630429,4371211,13.150987,True,37434,0.28537232,[ 78.438126 -79.04997   87.829926],1.2448986,11.761175,0.0,0.0,0.14399703,0.00091593736,0.19817930459976196
630461,4371211,15.374224,True,38042,0.063304365,[ 39.547726 115.396095  17.31557 ],0.7091228,14.534756,0.0,0.0,0.1296458,0.00070013216,0.04882870614528656
630483,4371211,13.762644,True,33799,0.17430536,[  13.544524    -6.0552135 -208.85481  ],0.37381595,13.09943,0.0,0.0,0.28801718,0.001380499,0.060519087314605716
630489,4371211,13.025512,True,36602,0.09438754,[-161.85922     37.793613     2.5625896],1.1605359,11.738424,0.0,0.0,0.12623863,0.00031358126,0.07476913928985596
630500,4371211,12.657331,True,37642,0.49671113,[-66.285126 300.85107  263.0598  ],1.1697236,11.205548,0.0,0.0,0.281821,0.00023790087,0.1762505650520325
630504,4371211,10.459309,True,33270,0.32492825,[-431.3396    -30.117476 -354.2356  ],1.4256264,8.844517,0.0,0.0,0.18843646,0.0007292419,0.17243385314941406
630512,4371211,13.024346,True,35904,0.33105752,[ 46.870743 140.58339   94.4752  ],1.0496724,11.854706,0.0,0.0,0.119328216,0.00063959375,0.2774343967437744
630532,4371211,12.237079,True,34565,0.2610135,[ 55.196045 148.1481   -25.642656],0.8915419,11.107973,0.0,0.0,0.23719053,0.0003736488,0.1100438117980957
630544,4371211,12.779605,True,37188,0.15963604,[  -6.527253 -254.72118    12.509734],1.2114013,11.396151,0.0,0.0,0.17109886,0.0009540205,0.09330046772956849
630548,4371211,10.829392,True,30403,0.30189794,[ -60.07804   -34.780415 -390.08707 ],0.9895637,9.738877,0.0,0.0,0.100514516,0.00043699454,0.3003525733947754
630562,4371211,14.024584,True,37228,0.1519328,[-105.38211  132.02806 -316.4881 ],0.9548406,12.946241,0.0,0.0,0.1225553,0.00094705506,0.1239708185195923
630572,4371211,13.255462,True,37773,0.20045091,[-65.01062 141.25249 364.16986],1.249938,11.900713,0.0,0.0,0.104418784,0.00039125176,0.19196825027465822
630681,4371211,11.54922,True,27623,0.09360542,[181.67134  -93.136086 -80.67568 ],0.31182134,11.04326,0.0,0.0,0.19343112,0.000708581,0.04839212000370026
630700,4371211,12.691672,True,36590,0.20539963,[ -0.42504737 201.7421     -12.155295  ],1.1878568,11.297564,0.0,0.0,0.20498887,0.001263732,0.10020037889480592
630708,4371211,12.130508,True,36394,0.10246548,[-112.8323  -206.60805  -76.83453],1.390846,10.556392,0.0,0.0,0.18297827,0.000293016,0.05599871277809143
630715,4371211,11.784872,True,34949,0.35836372,[-192.53305   96.42831  138.21442],1.2775996,10.372868,0.0,0.0,0.13387011,0.0005345416,0.26769509315490725
630768,4371211,13.730686,True,37469,0.23600803,[ -21.146921  254.9634   -126.69283 ],1.0145566,12.523581,0.0,0.0,0.19169168,0.00085730094,0.12311855554580689
630811,4371211,13.371524,True,35554,0.22459069,[-15.266982 145.37245   54.49214 ],0.7044371,12.36837,0.0,0.0,0.29764417,0.0010730685,0.07545610070228577
630813,4371211,13.071928,True,36826,0.25652212,[ 267.23813 -113.67701  365.80396],0.944371,11.856729,0.0,0.0,0.27011696,0.0007116646,0.09496705532073975
630829,4371211,11.96328,True,35683,0.40343353,[-363.05652   205.28442    35.350018],1.4183154,10.421908,0.0,0.0,0.122930326,0.00012538022,0.32818064689636234
630837,4371211,12.675779,True,37011,0.39348418,[-338.9591    166.60582   -34.323555],1.2535492,11.197965,0.0,0.0,0.22398953,0.0002758725,0.17567079067230226
630858,4371211,13.6826935,True,37832,0.14282273,[-162.92117   -98.527374 -276.4334  ],1.0818509,12.413365,0.0,0.0,0.18722321,0.00025353156,0.0762847363948822
630876,4371211,12.806955,True,37381,0.43329492,[  57.78478 -164.65186  228.77763],1.0691276,11.46238,0.0,0.0,0.27427077,0.0011770586,0.1579807162284851
630891,4371211,12.028039,True,35603,0.22850232,[  87.535545   19.862776 -162.62794 ],0.89307326,10.769238,0.0,0.0,0.3636972,0.0020302958,0.06282762885093689
630938,4371211,13.152133,True,34417,0.19989142,[-139.20291  425.0433    96.2584 ],0.71459675,12.221248,0.0,0.0,0.21581446,0.00047431976,0.0926218867301941
630981,4371211,12.713345,True,36357,0.19477426,[ 57.14458  -11.083551 -92.38601 ],1.1940988,11.406261,0.0,0.0,0.11207475,0.00090927345,0.1737895965576172
630986,4371211,11.177734,True,35298,0.40956947,[ 160.6187  -110.69177  314.65384],1.2142959,9.635235,0.0,0.0,0.3274209,0.000782336,0.12508959770202638
631001,4371211,13.145126,True,36970,0.286306,[  17.902868   39.922382 -203.6502  ],1.1968395,11.80516,0.0,0.0,0.14293185,0.00019560388,0.20030944347381593
631028,4371211,13.210707,True,37606,0.30336463,[272.76746   35.261787 -88.47635 ],0.9501714,11.963405,0.0,0.0,0.29590872,0.0012223951,0.1025196671485901
631045,4371211,13.916295,True,36027,0.26283443,[   8.498109 -199.67197   -52.848003],0.66790825,13.002359,0.0,0.0,0.24485862,0.0011684228,0.10734130144119264
631051,4371211,13.088268,True,36971,0.17903481,[-31.191427  41.02078  -22.126974],1.1752477,11.761681,0.0,0.0,0.15081596,0.00052383594,0.1187107801437378
631063,4371211,14.646768,True,37777,0.08719094,[  68.30629 -277.0656  -156.54478],0.8593902,13.65809,0.0,0.0,0.12844692,0.00084043335,0.0678809106349945
631082,4371211,12.667887,True,35560,0.13201639,[ 22.341131 103.432335  88.271576],1.158389,11.392106,0.0,0.0,0.11713735,0.00025522025,0.112702214717865
631095,4371211,11.369673,True,33350,0.14640991,[-155.91345 -175.07822 -209.49738],1.1506486,10.06649,0.0,0.0,0.15207726,0.00045739146,0.0962733805179596
631104,4371211,11.528193,True,34087,0.19186191,[ 81.447525 387.1453    19.232409],0.7376529,10.346072,0.0,0.0,0.4422563,0.00221168,0.04338251650333405
631127,4371211,10.166753,True,35802,0.6598659,[-14.497247  46.38354  -25.501162],1.5155177,8.282824,0.0,0.0,0.36821625,0.00019533215,0.17920608520507814
631131,4371211,12.958939,True,36620,0.22698529,[-215.58676 -455.86368 -174.59325],1.09587,11.68635,0.0,0.0,0.17600559,0.0007127407,0.1289648175239563
