,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH
508748,4371211,59.720104,True,182208,1.9099973,4.483435,53.179337,0.0,0.0,2.0499008,0.0074286833
508795,4371211,45.714817,True,137392,2.596543,3.533399,40.81855,0.0,0.0,1.3546137,0.008253796
508824,4371211,62.39114,True,201005,2.3649125,7.470203,53.38106,0.0,0.0,1.5340173,0.005856399
508854,4371211,72.1897,True,218503,2.0692062,7.537168,63.333797,0.0,0.0,1.3142952,0.004436067
508888,4371211,58.186012,True,185024,1.6034764,7.3770905,49.9922,0.0,0.0,0.81420624,0.0025196073
508955,4371211,68.68204,True,211705,0.1987768,6.3406463,60.422703,0.0,0.0,1.9137714,0.004921863
508985,4371211,79.11116,True,210898,0.21172865,1.7452937,74.282005,0.0,0.0,3.0735054,0.010355503
509018,4371211,74.68049,True,215541,0.91050696,5.514061,67.18931,0.0,0.0,1.9686148,0.00850729
509042,4371211,39.548485,True,120879,0.67419165,4.138859,34.650547,0.0,0.0,0.7554887,0.003592562
509079,4371211,70.39945,True,218667,3.0505407,5.4488835,62.21749,0.0,0.0,2.7268908,0.006187942
509103,4371211,65.14031,True,212410,2.3171945,5.8260555,56.203682,0.0,0.0,3.1020396,0.008529827
509131,4371211,91.07047,True,217253,0.0,0.53325695,88.09531,0.0,0.0,2.4276989,0.014205426
509167,4371211,65.61309,True,210332,0.7010815,8.067368,55.922585,0.0,0.0,1.6167591,0.006378667
509196,4371211,55.404194,True,181287,1.1802144,7.9660096,46.753994,0.0,0.0,0.68231964,0.0018704408
509256,4371211,46.286057,True,142762,2.1514452,5.120861,40.26495,0.0,0.0,0.8979869,0.0022619353
509301,4371211,64.790855,True,202043,1.8282231,6.629374,56.567696,0.0,0.0,1.585757,0.008025253
509363,4371211,69.91242,True,216710,5.888851,6.958027,61.231113,0.0,0.0,1.715058,0.008219662
509402,4371211,66.77883,True,207548,1.2096034,6.0769944,58.40546,0.0,0.0,2.289078,0.0073028803
509446,4371211,66.980705,True,208012,1.5206767,6.4653263,58.52983,0.0,0.0,1.980817,0.0047317995
509468,4371211,65.085014,True,205041,4.5832005,4.315485,57.408974,0.0,0.0,3.35368,0.0068749576
509491,4371211,56.50074,True,167461,1.5557451,3.559807,50.8269,0.0,0.0,2.1070943,0.006936329
509521,4371211,67.15353,True,209972,1.3371902,7.412365,58.263393,0.0,0.0,1.4731811,0.0045853923
509561,4371211,78.05054,True,193086,0.0,1.2099367,74.6081,0.0,0.0,2.2205026,0.011997056
509608,4371211,52.998863,True,165579,2.3754573,5.357928,46.10231,0.0,0.0,1.5346956,0.0039314074
509646,4371211,59.417454,True,190220,1.7163264,8.009165,50.735394,0.0,0.0,0.6713515,0.0015439547
509689,4371211,66.720085,True,211235,2.7575755,7.705214,57.373077,0.0,0.0,1.6386632,0.0031292425
509728,4371211,39.403328,True,122989,1.1845407,4.844453,33.985714,0.0,0.0,0.5699502,0.0032084184
509766,4371211,62.28675,True,190283,1.9327115,5.806983,54.66067,0.0,0.0,1.810891,0.008205847
509805,4371211,61.490654,True,201430,2.4934006,8.399045,52.056458,0.0,0.0,1.0312442,0.0039064963
509857,4371211,49.622826,True,130254,0.50401443,2.050274,46.375824,0.0,0.0,1.1914543,0.0052741678
509903,4371211,69.587395,True,204339,2.5777261,5.729019,62.256924,0.0,0.0,1.5899291,0.011524361
509922,4371211,28.520184,True,83202,1.0738167,3.0422912,25.129065,0.0,0.0,0.3475851,0.0012425614
509994,4371211,70.80879,True,196887,0.21928413,2.538179,65.45064,0.0,0.0,2.8115022,0.008473576
510014,4371211,31.45393,True,93938,0.3112548,2.2276897,28.16251,0.0,0.0,1.0587716,0.004957711
510059,4371211,88.00088,True,209996,0.0,0.6535633,85.030014,0.0,0.0,2.3034527,0.013851918
510085,4371211,50.27062,True,143778,0.36706653,2.521752,45.917267,0.0,0.0,1.8236244,0.007973038
510122,4371211,66.28079,True,197670,1.4125336,6.745831,58.62943,0.0,0.0,0.8987182,0.0068160538
510161,4371211,67.49703,True,212997,3.3090537,7.003009,58.441357,0.0,0.0,2.045915,0.0067524393
510206,4371211,63.361015,True,197374,1.102591,7.7221727,54.890705,0.0,0.0,0.7455127,0.0026224789
510245,4371211,61.624332,True,198820,2.7587328,7.2607746,52.7587,0.0,0.0,1.599372,0.00548586
510299,4371211,74.75749,True,213446,3.677714,4.0971293,67.96182,0.0,0.0,2.6914558,0.007083069
510323,4371211,67.400185,True,207504,2.402906,6.207947,59.226513,0.0,0.0,1.9562181,0.009507961
510362,4371211,62.567005,True,204601,4.335945,7.1044445,53.327976,0.0,0.0,2.1279058,0.0066785696
510390,4371211,63.280987,True,195271,1.2489691,6.5900774,55.232475,0.0,0.0,1.450063,0.008369691
510430,4371211,71.82831,True,215211,0.2930467,5.936359,63.767582,0.0,0.0,2.1153781,0.008986839
510458,4371211,66.23821,True,212984,0.90261143,7.486385,56.986816,0.0,0.0,1.7569872,0.008025498
510495,4371211,65.984726,True,208610,4.0748305,7.7970724,56.713303,0.0,0.0,1.4702772,0.0040734024
510533,4371211,78.73888,True,203322,0.0,0.71439505,74.942795,0.0,0.0,3.0707169,0.010971666
510567,4371211,64.51258,True,195904,2.6371222,4.9420705,57.449417,0.0,0.0,2.1131988,0.007894626
510594,4371211,84.9042,True,211511,0.0,0.45813885,81.49099,0.0,0.0,2.942328,0.012736163
510631,4371211,75.077866,True,200616,0.0,1.5086696,70.559975,0.0,0.0,2.99744,0.011785492
510680,4371211,75.77568,True,203922,0.00031126663,2.5386763,70.580696,0.0,0.0,2.6428878,0.013418533
510728,4371211,81.72691,True,199773,0.0,1.3977821,78.29374,0.0,0.0,2.0234327,0.011958512
510751,4371211,86.82152,True,215921,0.0,0.3274157,83.43493,0.0,0.0,3.045505,0.013668475
510778,4371211,65.522156,True,215078,2.770441,8.343633,55.48779,0.0,0.0,1.6873015,0.0034303474
510806,4371211,65.468056,True,212303,2.948853,7.769909,55.923595,0.0,0.0,1.7706424,0.00391039
510836,4371211,64.57908,True,202583,2.861125,7.0501595,56.028248,0.0,0.0,1.4958247,0.0048446227
510861,4371211,66.29787,True,204658,3.0434904,6.5139956,58.00555,0.0,0.0,1.7742213,0.0040975823
510882,4371211,76.49592,True,187310,0.0,2.1685436,72.84972,0.0,0.0,1.4688029,0.008852775
510912,4371211,91.61394,True,216204,0.0,0.45957246,88.85367,0.0,0.0,2.2848346,0.015855508
510944,4371211,86.04557,True,207034,0.0,0.6643424,83.07698,0.0,0.0,2.290191,0.014057343
511005,4371211,72.36716,True,207634,0.04709512,3.1829617,66.12912,0.0,0.0,3.0452075,0.009870417
511021,4371211,69.32651,True,208025,5.462101,4.985777,61.83022,0.0,0.0,2.500969,0.00953957
511059,4371211,71.543785,True,204303,5.133307,5.62826,64.66548,0.0,0.0,1.2420208,0.008023623
511095,4371211,64.89993,True,206186,1.3832451,7.3141174,56.027744,0.0,0.0,1.548823,0.009247166
511127,4371211,64.326805,True,206329,0.51531214,7.4603796,55.07221,0.0,0.0,1.7876383,0.0065802885
511175,4371211,81.6305,True,210547,0.0,0.77284694,77.630424,0.0,0.0,3.2159586,0.011267241
511195,4371211,59.485104,True,189906,8.215897,4.4623528,52.085274,0.0,0.0,2.931058,0.006417396
511214,4371211,62.230606,True,210012,2.5458188,9.84988,51.377975,0.0,0.0,0.9992412,0.0035088388
511252,4371211,62.143646,True,196402,1.4513723,6.5600476,53.956913,0.0,0.0,1.6224903,0.0041968916
511274,4371211,66.32111,True,213071,3.4283311,6.4861608,57.35589,0.0,0.0,2.4719145,0.007152676
511298,4371211,67.131584,True,209673,0.645134,6.553949,58.490902,0.0,0.0,2.0782967,0.008437431
511327,4371211,58.643166,True,165057,0.0027160242,4.325071,53.202087,0.0,0.0,1.1094465,0.0065609543
511362,4371211,63.501026,True,211872,3.3140888,8.580097,53.367413,0.0,0.0,1.5483917,0.005127162
511401,4371211,62.73956,True,203806,4.9381824,7.9241047,53.475605,0.0,0.0,1.3372802,0.0025682468
511443,4371211,77.59378,True,205120,0.0,1.8393328,72.94476,0.0,0.0,2.7980182,0.01166084
511501,4371211,54.585373,True,168792,0.594607,5.66841,47.812668,0.0,0.0,1.0994393,0.0048577
511542,4371211,70.62219,True,211072,0.72695017,6.0007615,62.999615,0.0,0.0,1.6135269,0.008288641
511576,4371211,70.09719,True,196428,0.7700398,2.9714248,64.370224,0.0,0.0,2.7446198,0.010919181
511600,4371211,59.74129,True,174324,0.0016073444,4.138712,53.80524,0.0,0.0,1.7875234,0.00981688
511638,4371211,61.018673,True,194376,3.339329,6.7306695,52.82948,0.0,0.0,1.454056,0.004468075
511687,4371211,69.72315,True,210339,1.5735881,4.7633057,62.43337,0.0,0.0,2.5172777,0.009199399
511714,4371211,60.73466,True,193189,4.1889853,6.1906447,52.510967,0.0,0.0,2.0288076,0.0042386814
511748,4371211,73.20386,True,205059,1.704984,4.1089664,66.868774,0.0,0.0,2.2148027,0.011316843
511787,4371211,55.78126,True,170732,3.921029,4.8116803,49.183277,0.0,0.0,1.7796799,0.006622536
511826,4371211,62.924866,True,190528,4.026344,5.27423,55.770912,0.0,0.0,1.8724356,0.0072874567
511858,4371211,68.78664,True,210722,1.9329615,4.600666,61.11837,0.0,0.0,3.0616612,0.005937079
511875,4371211,66.96672,True,192184,0.086704016,3.265799,61.02029,0.0,0.0,2.6708474,0.009784171
511905,4371211,83.989815,True,206525,0.0,0.9448377,80.600174,0.0,0.0,2.4313602,0.013446787
511944,4371211,66.770294,True,198592,0.0600521,4.2912107,59.879208,0.0,0.0,2.5887778,0.011096084
511980,4371211,76.97037,True,193078,0.09431293,1.4880644,73.24811,0.0,0.0,2.2233558,0.010837
512014,4371211,63.313133,True,201543,2.6110017,7.032917,54.629326,0.0,0.0,1.6461111,0.0047784946
512049,4371211,70.10409,True,210224,7.2527003,6.507598,62.193222,0.0,0.0,1.395663,0.007603747
512067,4371211,49.993626,True,160525,2.2718196,6.7909727,42.537506,0.0,0.0,0.663001,0.0021459262
512125,4371211,60.593807,True,196644,1.6577089,7.4210315,51.734406,0.0,0.0,1.4322932,0.006076612
512154,4371211,66.24737,True,212983,2.906814,4.5393248,58.12436,0.0,0.0,3.575834,0.007849567
512170,4371211,62.69203,True,196137,1.1628745,7.4768343,54.22082,0.0,0.0,0.9910609,0.0033154367
512201,4371211,48.756554,True,152211,1.9975587,5.5778937,42.321117,0.0,0.0,0.8539275,0.003615119
512247,4371211,87.44884,True,202520,0.0,1.3275404,84.696335,0.0,0.0,1.4118558,0.013106708
512306,4371211,68.74115,True,199794,0.02940336,4.0361304,62.18766,0.0,0.0,2.5057638,0.011593866
512330,4371211,72.89549,True,202932,0.5433602,3.3590243,66.99972,0.0,0.0,2.5256522,0.011101787
512366,4371211,62.81818,True,199388,1.7846473,7.584655,53.971573,0.0,0.0,1.2589839,0.0029691835
512414,4371211,63.032043,True,202646,2.6014235,6.9533067,54.214752,0.0,0.0,1.8580885,0.005893436
512459,4371211,58.358044,True,199534,2.6179492,7.4803805,48.812695,0.0,0.0,2.0601008,0.0048695384
512494,4371211,84.38695,True,206682,0.0,0.4261092,81.25135,0.0,0.0,2.698348,0.011138569
512531,4371211,82.17534,True,201732,0.0,0.6067699,79.02531,0.0,0.0,2.5316975,0.011561199
512569,4371211,56.786095,True,171944,0.7879043,5.565933,50.25914,0.0,0.0,0.95444906,0.006572824
512600,4371211,72.389626,True,197999,0.61510617,3.3384662,66.793945,0.0,0.0,2.2468328,0.010377664
512631,4371211,56.228085,True,171500,0.8890474,6.909178,49.015934,0.0,0.0,0.30166814,0.0013059896
512683,4371211,42.03256,True,124808,0.6031062,4.217621,36.93473,0.0,0.0,0.8760999,0.0041059824
512707,4371211,63.755608,True,194082,2.657898,6.403888,56.14807,0.0,0.0,1.1976677,0.005982938
512755,4371211,42.845394,True,128116,0.82533544,4.283611,37.955486,0.0,0.0,0.6016068,0.0046916944
512799,4371211,52.03687,True,157987,3.0718875,4.7118316,45.917774,0.0,0.0,1.403052,0.004212447
512842,4371211,66.261635,True,207734,2.406367,6.733245,57.65165,0.0,0.0,1.8692503,0.007493439
512870,4371211,71.563385,True,189343,0.0,2.874769,66.73227,0.0,0.0,1.9465426,0.00980497
512906,4371211,57.313004,True,173706,2.6449444,5.620382,50.27886,0.0,0.0,1.4077022,0.0060594804
512934,4371211,67.03076,True,209968,6.1658316,6.5632577,58.31395,0.0,0.0,2.1484666,0.0050890776
512948,4371211,56.98387,True,167477,0.033131342,4.858382,50.980595,0.0,0.0,1.1375915,0.007303151
512981,4371211,79.559074,True,203252,0.0,0.9407562,75.77295,0.0,0.0,2.833708,0.011664048
513009,4371211,77.78492,True,208554,0.0,0.5018189,73.527695,0.0,0.0,3.7432046,0.0122015085
513026,4371211,65.213684,True,208137,1.5636123,7.1647015,56.213795,0.0,0.0,1.828038,0.00715342
513052,4371211,59.64179,True,193928,3.3138409,6.9288626,50.95835,0.0,0.0,1.75148,0.0030969917
513094,4371211,58.528294,True,176190,2.4724388,5.712054,51.41286,0.0,0.0,1.4004169,0.0029615099
513137,4371211,64.36776,True,206631,1.9396344,6.0943527,55.834614,0.0,0.0,2.43001,0.008782371
513160,4371211,52.584774,True,157934,0.44419283,4.8016005,46.627094,0.0,0.0,1.1508921,0.0051859515
513186,4371211,64.960396,True,203537,1.2222698,5.2978745,57.212303,0.0,0.0,2.4425476,0.0076667396
513220,4371211,58.51384,True,187047,2.8207173,6.8046594,50.43306,0.0,0.0,1.2682128,0.007907738
513262,4371211,75.807,True,196514,0.0,1.2019362,71.797615,0.0,0.0,2.794655,0.012793754
513298,4371211,49.1549,True,155624,4.120901,5.1049333,42.58149,0.0,0.0,1.4623427,0.00613526
513322,4371211,57.530926,True,178229,1.4914458,6.6393623,49.706547,0.0,0.0,1.1802391,0.0047760853
513371,4371211,41.134083,True,119820,0.63278985,3.780422,36.822998,0.0,0.0,0.5270128,0.0036493673
513402,4371211,65.175575,True,205074,3.731107,6.6751914,56.513096,0.0,0.0,1.9834806,0.0038071063
513437,4371211,66.37804,True,206646,2.6429994,6.1820498,58.233562,0.0,0.0,1.9552987,0.0071212356
513468,4371211,66.03008,True,203527,2.5120103,6.1887693,58.032345,0.0,0.0,1.8038528,0.0051138084
513504,4371211,70.256645,True,201669,0.009875572,2.1515982,64.6124,0.0,0.0,3.4818828,0.01076827
513534,4371211,41.246918,True,112236,0.88895005,1.5067737,38.240627,0.0,0.0,1.4900569,0.009457903
513598,4371211,72.20016,True,176010,0.0,1.9081753,68.928986,0.0,0.0,1.3524318,0.010561751
513624,4371211,66.14222,True,200118,5.15856,5.086255,58.661785,0.0,0.0,2.3827262,0.01145631
513646,4371211,63.081295,True,198055,4.46059,5.2678757,55.334602,0.0,0.0,2.4713688,0.0074481717
513677,4371211,64.51114,True,172159,0.0,1.9891737,60.299847,0.0,0.0,2.2107515,0.011369389
513718,4371211,66.206955,True,204850,3.6686575,5.0611095,58.572803,0.0,0.0,2.5645578,0.008481445
513732,4371211,76.55971,True,200305,0.0,1.544056,72.27336,0.0,0.0,2.731936,0.010353354
513760,4371211,57.61188,True,197966,2.0378644,7.3050184,48.111965,0.0,0.0,2.1906216,0.0042748842
513789,4371211,64.66021,True,195101,2.351131,7.338299,56.7492,0.0,0.0,0.5704081,0.0023085459
513820,4371211,63.2387,True,188486,1.5843261,5.068251,56.3958,0.0,0.0,1.7707516,0.0038965335
513861,4371211,38.818565,True,112031,1.9730226,2.7281978,35.02113,0.0,0.0,1.0665265,0.0027083852
513925,4371211,65.00478,True,201864,2.478546,5.75681,57.074787,0.0,0.0,2.16772,0.0054660444
513954,4371211,64.49868,True,203354,3.1274905,6.168283,56.18801,0.0,0.0,2.138176,0.004210016
513986,4371211,75.61682,True,194721,0.0,0.6863937,71.982155,0.0,0.0,2.935248,0.01303044
514017,4371211,68.01666,True,202392,0.748317,4.763398,60.94951,0.0,0.0,2.2952602,0.008497905
514047,4371211,62.26311,True,187092,1.6939664,6.2093377,55.04895,0.0,0.0,1.0012404,0.0035827444
514093,4371211,66.84705,True,198318,4.5134554,5.900426,59.269485,0.0,0.0,1.6705619,0.006582958
514127,4371211,68.15894,True,205612,2.8702319,5.3227277,60.604706,0.0,0.0,2.2272215,0.004284636
514149,4371211,38.75498,True,113759,1.9157536,3.3139746,34.640434,0.0,0.0,0.7957081,0.0048612873
514178,4371211,62.931343,True,198539,4.3703647,4.984099,55.30022,0.0,0.0,2.6411853,0.0058368584
514205,4371211,72.89847,True,177327,0.0,0.92357725,70.022545,0.0,0.0,1.9400175,0.012328487
514249,4371211,71.93966,True,187927,0.21049422,2.3454041,67.50024,0.0,0.0,2.082855,0.011161907
514295,4371211,55.008186,True,171981,2.3387494,5.9197702,47.65038,0.0,0.0,1.4344063,0.0036313161
514333,4371211,67.3134,True,202271,2.7997653,5.5414314,59.754837,0.0,0.0,2.0081894,0.008944385
514361,4371211,83.37766,True,193387,0.0,0.6934866,80.96975,0.0,0.0,1.7022748,0.012152255
514389,4371211,39.544697,True,115019,1.630977,3.0808735,35.485756,0.0,0.0,0.9736673,0.0044022105
514437,4371211,56.928192,True,176236,1.1567181,6.397124,49.57308,0.0,0.0,0.95307523,0.004916385
514475,4371211,62.91717,True,194873,3.8037298,5.8330293,55.32297,0.0,0.0,1.7557825,0.005386011
514500,4371211,60.430534,True,187938,4.414634,6.015112,52.809258,0.0,0.0,1.6002303,0.0059335977
514538,4371211,69.291824,True,176091,0.06062465,1.7772887,65.64023,0.0,0.0,1.8648639,0.0094454335
514587,4371211,55.869263,True,179861,2.500261,7.2317142,47.65038,0.0,0.0,0.9840205,0.003150433
514637,4371211,59.089806,True,192128,2.2320495,7.66395,50.05135,0.0,0.0,1.3712897,0.0032164345
514671,4371211,65.13496,True,199351,3.9810598,5.837134,57.453968,0.0,0.0,1.8351414,0.008710647
514699,4371211,62.006668,True,193166,2.6399183,5.966654,54.319912,0.0,0.0,1.709363,0.010737799
514737,4371211,60.377052,True,187357,2.652328,6.455198,52.731903,0.0,0.0,1.1848124,0.005136432
514770,4371211,63.829758,True,197672,0.8816135,6.588735,55.579803,0.0,0.0,1.6563162,0.0049013137
514808,4371211,59.487118,True,184425,2.65002,6.2427063,51.95939,0.0,0.0,1.2807902,0.0042351787
514850,4371211,54.1443,True,174347,1.5929223,7.013976,46.179157,0.0,0.0,0.94847935,0.00268532
514885,4371211,69.40093,True,197136,0.03911624,2.6258652,63.724102,0.0,0.0,3.0419836,0.008982447
514917,4371211,30.944847,True,91673,0.32243508,3.2745993,27.306574,0.0,0.0,0.36176297,0.0019116905
514961,4371211,62.1716,True,200494,4.3381534,6.7773733,53.51049,0.0,0.0,1.8781548,0.0055826884
514988,4371211,75.37728,True,201249,0.30192357,2.6918447,70.28595,0.0,0.0,2.389193,0.01029326
515019,4371211,38.55257,True,117367,2.7364714,3.283185,34.12829,0.0,0.0,1.1384438,0.002652785
515058,4371211,43.291527,True,133298,1.4269122,5.345959,37.570744,0.0,0.0,0.37341905,0.0014049934
515097,4371211,62.858974,True,160107,0.0,1.6883662,59.46767,0.0,0.0,1.6924584,0.010479109
515133,4371211,47.29118,True,152888,2.0220387,4.6254897,40.977806,0.0,0.0,1.6829342,0.0049469075
515177,4371211,42.1847,True,129858,2.928943,3.9616525,37.061123,0.0,0.0,1.1585509,0.0033717619
515207,4371211,71.0342,True,180482,0.0,1.921232,67.23683,0.0,0.0,1.8652383,0.010897491
515252,4371211,65.62366,True,199332,2.587112,4.23907,58.472702,0.0,0.0,2.903639,0.008245972
515265,4371211,63.163033,True,196630,2.8977292,5.9808335,55.38819,0.0,0.0,1.7867637,0.007243592
515286,4371211,65.39609,True,200227,1.088762,5.997613,57.76793,0.0,0.0,1.6201953,0.010352697
515318,4371211,75.118355,True,200017,0.0,0.6293553,70.972015,0.0,0.0,3.5049152,0.012073204
515332,4371211,56.38609,True,170147,0.98647296,5.688118,49.643856,0.0,0.0,1.048919,0.0051952326
515384,4371211,31.456226,True,85179,0.65852356,0.7490153,29.413301,0.0,0.0,1.288236,0.0056738188
515410,4371211,59.458416,True,192922,3.9841607,7.0563393,50.698486,0.0,0.0,1.6953105,0.008281021
515437,4371211,64.50885,True,192034,0.7107598,4.382505,57.883705,0.0,0.0,2.2322946,0.010341397
515473,4371211,66.91642,True,195830,2.0892816,5.094155,59.950493,0.0,0.0,1.8617829,0.009989224
515504,4371211,59.09414,True,179324,1.8123938,6.3701787,51.978092,0.0,0.0,0.7430224,0.0028448857
515543,4371211,70.88063,True,195682,0.80490565,3.306813,65.27015,0.0,0.0,2.294375,0.009297462
515570,4371211,59.039173,True,182767,0.7895995,6.7524886,51.30467,0.0,0.0,0.979289,0.0027261467
515620,4371211,65.96189,True,199587,3.9107509,5.7996635,58.37108,0.0,0.0,1.7842311,0.0069153765
515648,4371211,67.06476,True,167165,0.0,1.4879041,63.873245,0.0,0.0,1.6922654,0.011342447
515684,4371211,62.553646,True,191042,2.1684878,6.630857,54.903347,0.0,0.0,1.015509,0.00393386
515718,4371211,49.836514,True,152862,2.3082266,5.6314454,43.467762,0.0,0.0,0.73514956,0.0021582416
515751,4371211,63.96497,True,196999,5.8318095,5.4151435,56.365974,0.0,0.0,2.1760747,0.007780427
515772,4371211,75.853264,True,178157,0.0,0.07241403,73.76633,0.0,0.0,1.9982909,0.016234942
515794,4371211,65.3647,True,197105,1.5995646,6.1870337,57.557106,0.0,0.0,1.6150486,0.0055158855
515821,4371211,59.52606,True,181068,1.7773933,6.0072966,52.249588,0.0,0.0,1.2663789,0.002796088
515860,4371211,58.08865,True,192999,3.664134,7.9388456,48.73686,0.0,0.0,1.40862,0.004328333
515887,4371211,63.207893,True,170178,0.0,2.5393844,58.728016,0.0,0.0,1.9288961,0.011596025
515909,4371211,69.118904,True,200120,2.5952165,5.175546,62.318604,0.0,0.0,1.6172286,0.00752112
515936,4371211,56.07893,True,188599,7.0696254,7.3613358,46.98403,0.0,0.0,1.7250626,0.008500906
515981,4371211,63.102028,True,197465,0.86686975,6.181906,55.20669,0.0,0.0,1.7060467,0.0073857172
516011,4371211,71.54405,True,191539,0.0,1.8725734,66.97343,0.0,0.0,2.6887088,0.00934051
516034,4371211,62.328728,True,192185,2.3488214,6.023967,54.788074,0.0,0.0,1.5108067,0.0058785593
516068,4371211,62.534386,True,188498,2.3715727,5.3680644,55.307804,0.0,0.0,1.849103,0.009412113
516104,4371211,63.856987,True,193781,1.3370038,4.7678137,56.71128,0.0,0.0,2.3698075,0.0080875745
516129,4371211,59.056,True,170854,1.8430985,5.105076,52.89369,0.0,0.0,1.0537314,0.0035027878
516161,4371211,70.96008,True,184854,0.0,1.1409137,67.12712,0.0,0.0,2.6779144,0.014134057
516175,4371211,70.954315,True,191404,0.0,2.3746746,66.09979,0.0,0.0,2.4679368,0.011912508
