,Unnamed: 0,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhalosSFR
1626,491650,4371211,97.84517,True,237068,0.0,1.4961121000000002,94.013054,0.0,0.0,2.3227665,0.013233526,0.0
1627,491735,4371211,88.50972,True,269043,0.059249457,7.618558999999999,78.179985,0.0,0.0,2.6987126,0.012457975,0.0021954711665110246
1629,491801,4371211,77.38566,True,201127,0.0,0.62208235,73.47612,0.0,0.0,3.2775423999999997,0.009906708,0.0
1631,491901,4371211,86.437996,True,255091,0.0,4.6078997,77.94641,0.0,0.0,3.8692097999999997,0.014471963000000001,0.0
1632,491931,4371211,110.35328,True,260109,0.0,1.0656093,106.78993,0.0,0.0,2.483997,0.013738716000000002,0.0
1633,491980,4371211,99.271286,True,244615,0.0,0.4352518,95.4959,0.0,0.0,3.3254259,0.014702048999999998,0.0
1637,492178,4371211,83.92251999999999,True,246014,0.001468621,5.61916,75.58285500000001,0.0,0.0,2.7085468999999995,0.011966286000000001,5.4221730478434775e-05
1639,492285,4371211,82.30215,True,213748,0.1950218,1.4171957,77.86906,0.0,0.0,3.0037667999999997,0.012123403,0.0064925745900114495
1640,492326,4371211,103.0707,True,266991,0.0,0.86242115,97.98384,0.0,0.0,4.2118150000000005,0.012628598000000001,0.0
1641,492352,4371211,87.1115,True,249821,0.029681992,4.686171,79.433304,0.0,0.0,2.9806779999999997,0.011350578,0.0009958134357350914
1642,492392,4371211,96.32655,True,264029,0.027202256,2.828109,89.57361,0.0,0.0,3.9139733,0.010863945,0.0006950036169127674
1644,492462,4371211,109.44293,True,261559,0.0,0.47534484,106.01993999999999,0.0,0.0,2.928276,0.019367477,0.0
1645,492493,4371211,81.078255,True,264138,0.09478843,9.666912,69.2384,0.0,0.0,2.1619864,0.01095285,0.0043843212889775815
1646,492528,4371211,99.31823,True,252492,0.0,1.3099061,94.63188000000001,0.0,0.0,3.3630025000000003,0.013441443999999999,0.0
1648,492614,4371211,99.97768,True,261433,0.14196078,1.4840671,94.581825,0.0,0.0,3.8994782,0.01230652,0.0036405070811781955
1652,492808,4371211,92.29172,True,231465,0.0,0.45017170000000006,88.51746,0.0,0.0,3.3039438999999997,0.020136073,0.0
1662,493230,4371211,78.33544,True,210957,0.036687706,1.5314907,73.47815,0.0,0.0,3.3112068,0.014599618500000001,0.0011079859463927171
1664,493314,4371211,65.561386,True,172620,0.0,1.1496736,61.864093999999994,0.0,0.0,2.5383622999999997,0.009257412,0.0
1669,493575,4371211,91.39851,True,249844,0.10834865,3.9313536,84.58208,0.0,0.0,2.8763857,0.008702465,0.0037668331475851796
1671,493658,4371211,84.82881,True,238163,0.0,5.343429,77.25378,0.0,0.0,2.2197566,0.011853427,0.0
1672,493702,4371211,68.52154,True,169305,0.0,0.83441156,65.66753,0.0,0.0,2.006116,0.013479538000000001,0.0
1674,493796,4371211,83.47617,True,203163,0.0,1.6877779,79.90399000000001,0.0,0.0,1.8729689999999999,0.011434538999999999,0.0
1675,493859,4371211,87.91717,True,220460,0.0,2.2492737999999997,83.50823000000001,0.0,0.0,2.148701,0.010959968999999998,0.0
1676,493920,4371211,102.19389,True,260436,0.0,0.72892547,97.60415,0.0,0.0,3.843488,0.017324878000000002,0.0
1678,494009,4371211,103.79463,True,266473,0.0,0.3434366,99.13149,0.0,0.0,4.3019376,0.01776408,0.0
1681,494131,4371211,101.50486,True,248023,0.0,1.5206469,97.344284,0.0,0.0,2.6283822,0.011547903,0.0
1683,494232,4371211,67.76505,True,183473,0.0,3.0849924,62.777664,0.0,0.0,1.8915431,0.010852863,0.0
1686,494377,4371211,87.64027,True,221895,0.0,2.5020242,83.05776999999999,0.0,0.0,2.0704594,0.010018282,0.0
1689,494526,4371211,112.18012,True,257672,0.0,0.5791603,109.32993,0.0,0.0,2.257167,0.01386055,0.0
1690,494578,4371211,100.85922,True,243081,0.0,1.4404688,97.04549399999999,0.0,0.0,2.3603396,0.012923842,0.0
1691,494622,4371211,103.55901,True,254431,0.0,1.0477277,99.49601,0.0,0.0,2.9972236,0.018051123,0.0
1692,494667,4371211,92.14663,True,250048,0.0,2.0636916000000003,86.27170600000001,0.0,0.0,3.7968163,0.014418443000000001,0.0
1695,494807,4371211,99.72951,True,252967,0.0,1.3379134,95.01258,0.0,0.0,3.3619102999999995,0.017108500000000002,0.0
1696,494846,4371211,91.97091999999999,True,226207,0.043065384000000005,2.1121526000000004,87.75556,0.0,0.0,2.0890653,0.014132144,0.002061466628161408
1699,495043,4371211,87.30085,True,238517,0.003613196,4.2334805,80.52636,0.0,0.0,2.5298684,0.011144293999999999,0.00014282150012229886
1711,495540,4371211,93.63371,True,241657,0.0008492436000000001,1.5935191,88.74093,0.0,0.0,3.2868152000000004,0.012453499,2.583788708291236e-05
1713,495654,4371211,107.47251999999999,True,252167,0.0,0.60851425,104.30048000000001,0.0,0.0,2.5486302000000003,0.014892638,0.0
1717,495854,4371211,92.857056,True,250826,0.16006415,2.5163085,86.77121,0.0,0.0,3.5581612999999996,0.011373321499999998,0.004498507417300054
1719,495934,4371211,93.25904,True,248853,0.0,2.5503364,87.36729,0.0,0.0,3.3289192,0.012506155,0.0
1723,496113,4371211,83.95017,True,207956,0.0,0.8638783999999999,80.46316,0.0,0.0,2.6078115,0.01531985,0.0
1724,496132,4371211,93.33991,True,241152,0.0023007516,2.5228782,88.024025,0.0,0.0,2.780481,0.012526826999999999,8.274653198493355e-05
1725,496167,4371211,94.03096,True,240213,0.0,1.8211973999999997,89.18634,0.0,0.0,3.009707,0.013717972,0.0
1726,496212,4371211,98.11856,True,256262,0.0,1.5028231,92.85125,0.0,0.0,3.7488737000000003,0.015616576,0.0
1731,496436,4371211,92.96794,True,236103,0.0,0.93738467,88.64184,0.0,0.0,3.3784663999999998,0.010253116,0.0
1735,496596,4371211,88.53286999999999,True,215295,0.0,2.1906147000000002,84.63110999999999,0.0,0.0,1.6970290000000001,0.014106765,0.0
1736,496646,4371211,78.38246,True,179232,0.0,0.41344258,76.42463000000001,0.0,0.0,1.5329614,0.011426248,0.0
1737,496713,4371211,88.496475,True,224086,0.0,2.2055863999999996,83.85253,0.0,0.0,2.4251657000000004,0.013195869499999999,0.0
1740,496845,4371211,73.353264,True,193734,0.0,3.4069817000000002,68.31876,0.0,0.0,1.6187472,0.0087711895,0.0
1746,497138,4371211,104.379944,True,247993,0.0,1.1158674,100.8464,0.0,0.0,2.4008507999999997,0.016829738,0.0
1754,497450,4371211,91.61714,True,235986,0.0,2.1627553,86.59881,0.0,0.0,2.8449686,0.010606036000000001,0.0
1756,497529,4371211,92.26688,True,252753,0.0,2.8849642,85.80405,0.0,0.0,3.5607924,0.017072788000000002,0.0
1759,497617,4371211,55.880759999999995,True,162297,0.030808419,2.9776158,50.649445,0.0,0.0,2.2471046,0.006595185,0.0013710273656152901
1764,497800,4371211,85.45804,True,234464,0.03698933,2.9342027,79.23765,0.0,0.0,3.2756238,0.010561853999999999,0.001129230102675405
1765,497838,4371211,79.258095,True,220999,0.0030403074,3.491338,72.84163000000001,0.0,0.0,2.9117734,0.01335416,0.00010441428580946582
1766,497879,4371211,90.11471,True,238530,0.046498135,4.08384,83.85759,0.0,0.0,2.161371,0.011912551,0.0021513259408033145
1767,497926,4371211,72.30675500000001,True,195419,0.18507895,2.5347965,67.284355,0.0,0.0,2.4764695,0.011134352,0.007473500077428776
1774,498203,4371211,91.866325,True,231237,0.0,1.3559887,87.5776,0.0,0.0,2.9209182,0.011815836000000001,0.0
1777,498335,4371211,90.07928000000001,True,225779,0.0,1.2134211000000001,85.98250999999999,0.0,0.0,2.86967,0.013668012,0.0
1790,498923,4371211,97.318924,True,247941,0.014744357,2.0174434,92.36034000000001,0.0,0.0,2.9302259999999998,0.010922089,0.0005031815634698485
1791,498958,4371211,103.27351,True,249228,0.0,1.1810197,99.45607,0.0,0.0,2.6221547000000003,0.01427217,0.0
1792,498984,4371211,90.48651,True,237097,0.0,1.1363549,85.72973,0.0,0.0,3.6101925,0.010234619,0.0
1793,499025,4371211,88.04893,True,242859,0.30292225,3.268662,81.42729,0.0,0.0,3.3411994,0.011778853999999998,0.009066272728290328
1794,499055,4371211,93.888756,True,229121,0.0,0.94439375,90.31428000000001,0.0,0.0,2.617387,0.012701305,0.0
1797,499161,4371211,98.58201,True,246649,0.0036022404999999998,2.456375,93.63185,0.0,0.0,2.481266,0.012511696000000001,0.00014517752228096462
1798,499195,4371211,96.86997,True,245014,0.0,1.1149031,92.3664,0.0,0.0,3.377543,0.011124067,0.0
1807,499522,4371211,89.74125,True,226330,0.0,1.5158256,85.452675,0.0,0.0,2.761089,0.011661771000000001,0.0
1829,500398,4371211,82.42822,True,211145,0.016039995,2.5856047,77.74823,0.0,0.0,2.0832455000000003,0.0111437775,0.0007699522211856452
1844,501112,4371211,101.7707,True,238312,0.0,1.7593284,98.29477,0.0,0.0,1.7031851999999998,0.013422087,0.0
1845,501156,4371211,100.589554,True,242090,0.0,0.89962506,97.04448000000001,0.0,0.0,2.6319618,0.01348976,0.0
1846,501186,4371211,101.059,True,239580,0.0,0.43274316,97.90395,0.0,0.0,2.708736,0.013561823,0.0
1851,501368,4371211,84.8311,True,216336,0.0,1.8601865000000002,80.456085,0.0,0.0,2.5034587000000004,0.011372703999999999,0.0
1855,501561,4371211,98.60821,True,238823,0.0,0.69211185,95.10661,0.0,0.0,2.79168,0.017802477,0.0
1859,501685,4371211,94.153534,True,232481,0.0,0.67736334,90.48819,0.0,0.0,2.976014,0.011966958,0.0
1860,501720,4371211,90.41212,True,221613,0.0,1.146825,86.78638000000001,0.0,0.0,2.4667133999999997,0.012203857,0.0
1863,501859,4371211,87.03484,True,220034,0.0017441749,2.122574,82.587585,0.0,0.0,2.3117845,0.012903071,7.544712320720206e-05
1866,501991,4371211,94.67358,True,228206,0.0,0.2706011,91.58327,0.0,0.0,2.8017359,0.017968459,0.0
1870,502168,4371211,86.13585,True,229180,0.07797459,2.6508967999999995,80.59562,0.0,0.0,2.8778496,0.011479178999999999,0.002709474115673036
1871,502209,4371211,90.43438,True,221297,0.0,0.44838652,87.13978,0.0,0.0,2.8301737,0.01604743,0.0
1878,502461,4371211,74.27979,True,205860,0.0,2.4789796,68.77833000000001,0.0,0.0,3.0105999,0.011883946999999999,0.0
1881,502560,4371211,96.72223000000001,True,234955,0.0,0.5300376,93.370476,0.0,0.0,2.8060465,0.015670398000000002,0.0
1889,502847,4371211,88.45875,True,224507,0.0,1.3741051000000002,84.18571,0.0,0.0,2.8864123999999998,0.01252615,0.0
1890,502881,4371211,83.26709,True,217771,0.0,1.6241045,78.58495,0.0,0.0,3.0468626,0.011167254,0.0
1894,503033,4371211,83.63750999999999,True,221475,0.0,1.4834272,78.790215,0.0,0.0,3.351974,0.011896282,0.0
1897,503137,4371211,89.95541999999999,True,209793,0.0,0.20717101,87.516426,0.0,0.0,2.2188380000000003,0.012986716,0.0
1900,503289,4371211,94.409195,True,233103,0.0,0.61884195,90.73138,0.0,0.0,3.046245,0.012735379,0.0
1901,503322,4371211,91.59793,True,230507,0.0,1.0680771,87.47041999999999,0.0,0.0,3.0472782000000005,0.012154416000000001,0.0
1904,503432,4371211,76.67643000000001,True,203871,0.027328951,2.099796,71.86991,0.0,0.0,2.6932282,0.013494114,0.001014728384323319
1920,504065,4371211,83.182686,True,223704,0.31572732,2.4094965,77.660255,0.0,0.0,3.1023680000000002,0.010565948,0.010176978359756159
1922,504142,4371211,80.43654000000001,True,228223,0.19864856,2.392028,74.24155999999999,0.0,0.0,3.791571,0.011375833,0.005239215090525801
1934,504730,4371211,70.52996,True,213801,0.24866875,4.6492434000000005,62.952087,0.0,0.0,2.9175656,0.011062928500000001,0.00852315882803115
1946,505211,4371211,93.27926,True,218194,0.0,0.62303364,90.52712,0.0,0.0,2.1141915,0.014910581499999999,0.0
1947,505253,4371211,61.172059999999995,True,160006,0.0,1.2413143,57.672380000000004,0.0,0.0,2.2462513,0.012117491000000001,0.0
1948,505333,4371211,88.33333,True,219227,0.0,1.0776799,84.55528000000001,0.0,0.0,2.6883152000000003,0.012050894,0.0
1951,505481,4371211,85.674095,True,217765,0.0,0.98049426,81.66996999999999,0.0,0.0,3.012019,0.011613163000000001,0.0
1954,505616,4371211,75.622025,True,219984,0.059855572999999995,4.2200913,68.45021,0.0,0.0,2.9404492,0.011271436999999999,0.0020355928271095446
1961,505892,4371211,77.20499000000001,True,210939,0.18528984,3.6871379999999996,71.23845,0.0,0.0,2.2686604999999997,0.010736241,0.008167367484028572
1965,506063,4371211,75.60801,True,212776,0.00048759594000000005,4.209377,69.03111,0.0,0.0,2.3560066,0.011513764,2.069586477389325e-05
1969,506207,4371211,75.359055,True,217686,0.2533271,3.314986,68.85517,0.0,0.0,3.180279,0.008616748,0.007965562140931661
1972,506313,4371211,74.50052,True,212709,0.0,3.9338973,68.0958,0.0,0.0,2.459938,0.010880678999999999,0.0
1973,506356,4371211,91.76805999999999,True,219783,0.0,0.7515409000000001,88.66459,0.0,0.0,2.3380634999999996,0.013867832,0.0
1981,506653,4371211,71.092445,True,197156,0.0,3.4064822,65.309586,0.0,0.0,2.3655180000000002,0.010861875,0.0
1982,506719,4371211,88.90957,True,218886,0.0,0.8528716999999999,85.31263,0.0,0.0,2.7327343999999996,0.011330314,0.0
1988,506943,4371211,80.91636,True,210631,0.08758738,2.9033729999999998,75.87254,0.0,0.0,2.1295352000000003,0.010901174,0.0041129810862013455
1991,507070,4371211,65.59393,True,183425,0.049752343,2.8880086,60.279118000000004,0.0,0.0,2.4178257000000003,0.008983063000000001,0.002057730753709831
2000,507397,4371211,71.037735,True,171881,0.0,1.6867151999999999,67.98205,0.0,0.0,1.3567038,0.0122704925,0.0
2009,507775,4371211,77.87788,True,213811,0.19408606,3.0402977000000004,72.05698000000001,0.0,0.0,2.7703416,0.010263682,0.007005852996612404
2011,507865,4371211,86.69102,True,221295,0.0,1.7133769,82.23216,0.0,0.0,2.7345168999999996,0.010961377,0.0
2013,507933,4371211,77.53806999999999,True,213996,0.0,1.802083,72.29459,0.0,0.0,3.4255803,0.015813952,0.0
2016,508020,4371211,88.77429000000001,True,222695,0.0,0.5045460999999999,85.11849000000001,0.0,0.0,3.1379492,0.013311826,0.0
2029,508523,4371211,62.89388,True,178121,0.0015697014,4.6476865,56.96255,0.0,0.0,1.2761836000000002,0.0074576163,0.00012299965302798124
2032,508627,4371211,74.8945,True,187262,0.0,2.034043,71.13329,0.0,0.0,1.7159773999999997,0.011188185,0.0
2040,508955,4371211,68.68204,True,211705,0.19877679999999998,6.3406462999999995,60.422703000000006,0.0,0.0,1.9137714,0.004921863,0.010386653285758163
2041,508985,4371211,79.11116,True,210898,0.21172865,1.7452936999999997,74.282005,0.0,0.0,3.0735054,0.010355503,0.006888832861656921
2046,509131,4371211,91.07047,True,217253,0.0,0.53325695,88.09531,0.0,0.0,2.4276988999999998,0.014205426,0.0
2057,509561,4371211,78.05054,True,193086,0.0,1.2099367,74.6081,0.0,0.0,2.2205026,0.011997056,0.0
2067,509994,4371211,70.80879,True,196887,0.21928413,2.538179,65.45064,0.0,0.0,2.8115022,0.008473576,0.007799536134099415
2069,510059,4371211,88.00088000000001,True,209996,0.0,0.6535633000000001,85.03001400000001,0.0,0.0,2.3034527000000002,0.013851918000000001,0.0
2082,510533,4371211,78.73888000000001,True,203322,0.0,0.71439505,74.94279499999999,0.0,0.0,3.0707169,0.010971666000000001,0.0
2084,510594,4371211,84.9042,True,211511,0.0,0.45813885,81.49099,0.0,0.0,2.942328,0.012736163,0.0
2085,510631,4371211,75.077866,True,200616,0.0,1.5086696000000002,70.559975,0.0,0.0,2.99744,0.011785492,0.0
2086,510680,4371211,75.77568000000001,True,203922,0.00031126662999999996,2.5386763,70.580696,0.0,0.0,2.6428877999999996,0.013418533,1.177751965104232e-05
2087,510728,4371211,81.72691,True,199773,0.0,1.3977821000000001,78.29374,0.0,0.0,2.0234327000000003,0.011958512,0.0
2088,510751,4371211,86.82151999999999,True,215921,0.0,0.32741570000000003,83.43493000000001,0.0,0.0,3.045505,0.013668475,0.0
2093,510882,4371211,76.49592,True,187310,0.0,2.1685436,72.84971999999999,0.0,0.0,1.4688028999999998,0.008852775,0.0
2094,510912,4371211,91.61394,True,216204,0.0,0.45957246,88.85367,0.0,0.0,2.2848346,0.015855508,0.0
2095,510944,4371211,86.04557,True,207034,0.0,0.6643424,83.07698,0.0,0.0,2.290191,0.014057343,0.0
2096,511005,4371211,72.36716,True,207634,0.04709512,3.1829617000000003,66.12912,0.0,0.0,3.0452075,0.009870417,0.0015465323791564285
2101,511175,4371211,81.6305,True,210547,0.0,0.77284694,77.630424,0.0,0.0,3.2159586,0.011267241,0.0
2107,511327,4371211,58.643166,True,165057,0.0027160241999999997,4.325071,53.202087,0.0,0.0,1.1094465,0.0065609543000000005,0.0002448089385112306
2110,511443,4371211,77.59378000000001,True,205120,0.0,1.8393328000000002,72.94476,0.0,0.0,2.7980182,0.01166084,0.0
2114,511600,4371211,59.74129,True,174324,0.0016073444,4.138712,53.805240000000005,0.0,0.0,1.7875234,0.00981688,8.992018789795984e-05
2122,511875,4371211,66.96672,True,192184,0.086704016,3.2657990000000003,61.02029,0.0,0.0,2.6708474,0.009784171,0.00324631111459232
2123,511905,4371211,83.98981500000001,True,206525,0.0,0.9448377,80.600174,0.0,0.0,2.4313602000000003,0.013446787,0.0
2124,511944,4371211,66.77029399999999,True,198592,0.0600521,4.291210700000001,59.879208,0.0,0.0,2.5887778,0.011096083999999999,0.0023197085512707966
2125,511980,4371211,76.97036999999999,True,193078,0.09431293,1.4880643999999998,73.24811,0.0,0.0,2.2233557999999998,0.010837000000000001,0.004241918005206365
2133,512247,4371211,87.44884,True,202520,0.0,1.3275404,84.69633499999999,0.0,0.0,1.4118558,0.013106708,0.0
2134,512306,4371211,68.74115,True,199794,0.02940336,4.036130399999999,62.18766,0.0,0.0,2.5057638,0.011593866000000001,0.001173429035889177
2139,512494,4371211,84.38695,True,206682,0.0,0.4261092000000001,81.25135,0.0,0.0,2.6983479999999997,0.011138569,0.0
2140,512531,4371211,82.17534,True,201732,0.0,0.6067699000000001,79.02531,0.0,0.0,2.5316975,0.011561199,0.0
2149,512870,4371211,71.563385,True,189343,0.0,2.8747689999999997,66.73227,0.0,0.0,1.9465426,0.00980497,0.0
2152,512948,4371211,56.983869999999996,True,167477,0.033131342,4.858382,50.980595,0.0,0.0,1.1375915,0.007303151,0.0029124111774745153
2153,512981,4371211,79.559074,True,203252,0.0,0.9407562,75.77295,0.0,0.0,2.833708,0.011664048,0.0
2154,513009,4371211,77.78492,True,208554,0.0,0.5018189000000001,73.527695,0.0,0.0,3.7432046000000003,0.012201508500000001,0.0
2162,513262,4371211,75.807,True,196514,0.0,1.2019362,71.79761500000001,0.0,0.0,2.794655,0.012793754,0.0
2169,513504,4371211,70.25664499999999,True,201669,0.009875571999999999,2.1515982000000005,64.6124,0.0,0.0,3.4818828,0.01076827,0.00028362735241978845
2171,513598,4371211,72.20016,True,176010,0.0,1.9081753000000001,68.928986,0.0,0.0,1.3524318000000002,0.010561751000000001,0.0
2174,513677,4371211,64.51114,True,172159,0.0,1.9891737,60.299847,0.0,0.0,2.2107514999999998,0.011369388999999999,0.0
2176,513732,4371211,76.55971,True,200305,0.0,1.5440559999999999,72.27336,0.0,0.0,2.731936,0.010353354,0.0
2183,513986,4371211,75.61681999999999,True,194721,0.0,0.6863937,71.982155,0.0,0.0,2.935248,0.01303044,0.0
2190,514205,4371211,72.89846999999999,True,177327,0.0,0.92357725,70.022545,0.0,0.0,1.9400175,0.012328486999999999,0.0
2191,514249,4371211,71.93966,True,187927,0.21049422,2.3454041,67.50024,0.0,0.0,2.082855,0.011161906999999999,0.010106042907451552
2194,514361,4371211,83.37765999999999,True,193387,0.0,0.6934866,80.96975,0.0,0.0,1.7022747999999999,0.012152255,0.0
2199,514538,4371211,69.291824,True,176091,0.06062465,1.7772887,65.64023,0.0,0.0,1.8648639,0.0094454335,0.003250888710967058
2208,514885,4371211,69.40093,True,197136,0.03911624,2.6258652000000002,63.724102,0.0,0.0,3.0419836,0.008982447,0.0012858793847540795
2214,515097,4371211,62.858973999999996,True,160107,0.0,1.6883662,59.46767,0.0,0.0,1.6924583999999998,0.010479109,0.0
2217,515207,4371211,71.0342,True,180482,0.0,1.921232,67.23683,0.0,0.0,1.8652383000000001,0.010897491,0.0
2221,515318,4371211,75.11835500000001,True,200017,0.0,0.6293553000000001,70.972015,0.0,0.0,3.5049152,0.012073203999999999,0.0
2231,515648,4371211,67.06475999999999,True,167165,0.0,1.4879041000000002,63.873245,0.0,0.0,1.6922654,0.011342447,0.0
2235,515772,4371211,75.853264,True,178157,0.0,0.07241403,73.76633000000001,0.0,0.0,1.9982909,0.016234942,0.0
2239,515887,4371211,63.207893000000006,True,170178,0.0,2.5393844,58.728016000000004,0.0,0.0,1.9288961,0.011596025,0.0
2243,516011,4371211,71.54405,True,191539,0.0,1.8725734,66.97343000000001,0.0,0.0,2.6887088,0.00934051,0.0
2248,516161,4371211,70.96008,True,184854,0.0,1.1409136999999998,67.12711999999999,0.0,0.0,2.6779144,0.014134057,0.0
2249,516175,4371211,70.95431500000001,True,191404,0.0,2.3746746,66.09979,0.0,0.0,2.4679368,0.011912508,0.0
2260,516530,4371211,79.196976,True,198295,0.0,0.62638456,75.91754,0.0,0.0,2.6397667,0.013280328999999999,0.0
2261,516572,4371211,64.50681,True,193125,0.15944160000000002,5.03336,57.39986999999999,0.0,0.0,2.0626237,0.010953491999999999,0.007730038203284487
2263,516638,4371211,75.6005,True,185707,0.007989416,1.2262013,72.39318,0.0,0.0,1.9689131999999998,0.012206937,0.00040577796928782846
2264,516686,4371211,84.96161,True,198725,0.0,0.47888455,82.4981,0.0,0.0,1.9705273999999997,0.01410094,0.0
2270,516854,4371211,50.884686,True,134403,0.0,0.6433776,48.02147,0.0,0.0,2.2094438,0.01039478,0.0
2284,517382,4371211,79.94905,True,196656,0.0,0.6051662,76.86346999999999,0.0,0.0,2.4680412,0.012368943,0.0
2289,517561,4371211,81.50376999999999,True,193203,0.0,0.4132912,78.99599,0.0,0.0,2.0831935,0.011298204,0.0
2297,517858,4371211,76.818634,True,196272,0.0,0.4877774,73.37753000000001,0.0,0.0,2.9430943,0.010224036,0.0
2298,517881,4371211,78.26945500000001,True,194066,0.0,0.5409930000000001,75.13996999999999,0.0,0.0,2.5768867,0.01160591,0.0
2302,518008,4371211,64.710686,True,170561,0.0011560472,2.3973383999999998,60.44595699999999,0.0,0.0,1.8552501000000001,0.012141124,6.231220254347378e-05
2304,518077,4371211,75.6495,True,191908,0.0,1.3748183999999999,71.878006,0.0,0.0,2.3827767000000004,0.013897419,0.0
2311,518340,4371211,75.375374,True,188948,0.0036402128,1.3848193000000002,71.83755500000001,0.0,0.0,2.1387897000000002,0.014206964499999999,0.00017019966011618627
2313,518390,4371211,75.70824,True,182237,0.0,1.4571675,72.69096,0.0,0.0,1.5481029,0.01200148,0.0
2314,518430,4371211,75.23278,True,193178,0.0,1.0053908,71.498825,0.0,0.0,2.7170593999999997,0.011509076000000002,0.0
2320,518614,4371211,68.400604,True,179337,0.0,1.9755293999999999,64.18316,0.0,0.0,2.2304096,0.011504997,0.0
2322,518658,4371211,65.028305,True,172101,0.0,2.3848752999999996,60.719475,0.0,0.0,1.9139238999999997,0.0100331055,0.0
2329,518921,4371211,70.32659,True,178335,0.0,1.200987,66.87383,0.0,0.0,2.240992,0.0107855,0.0
2330,518956,4371211,73.25721,True,194799,0.0,0.38035175,69.40119,0.0,0.0,3.463215,0.012444398999999998,0.0
2341,519393,4371211,62.1112,True,176136,0.00424075,3.7246125,56.568706999999996,0.0,0.0,1.8080455000000002,0.009831987,0.00023454885399731363
2347,519616,4371211,66.58232,True,161765,0.0,1.1880335,63.875267,0.0,0.0,1.5079618000000001,0.011054917,0.0
2352,519805,4371211,79.97620400000001,True,187115,0.0,0.09195682,77.82153000000001,0.0,0.0,2.0476687,0.015044431,0.0
2353,519849,4371211,71.95822,True,184963,0.0,0.99253565,68.37488,0.0,0.0,2.579457,0.011350291,0.0
2367,520295,4371211,70.71713000000001,True,173420,0.0,0.5713765000000001,68.01238000000001,0.0,0.0,2.1181955,0.015179527,0.0
2387,520972,4371211,69.336624,True,176645,0.0,1.7677176,65.662476,0.0,0.0,1.8888365000000003,0.01759627,0.0
2389,521026,4371211,65.02835,True,156037,0.0,0.66470003,62.754913,0.0,0.0,1.6003379,0.008397007,0.0
2398,521322,4371211,82.154175,True,186310,0.0,0.8029868,80.059715,0.0,0.0,1.276778,0.014697683000000001,0.0
2412,521838,4371211,58.9436,True,175247,0.13281743,2.993769,53.21068199999999,0.0,0.0,2.7278993,0.011249700000000001,0.004868853846621098
2415,521910,4371211,59.7054,True,171051,0.12181756,3.7450047,54.101000000000006,0.0,0.0,1.8502648999999998,0.009129434,0.006583790245385946
2425,522241,4371211,84.281334,True,186871,0.0,0.22863574,82.676056,0.0,0.0,1.3629794,0.013660446000000001,0.0
2434,522522,4371211,74.14333,True,181582,0.0,1.1133912000000001,71.069084,0.0,0.0,1.9493706999999998,0.011487613,0.0
2442,522749,4371211,63.02944599999999,True,164171,0.0,2.45942,59.01720400000001,0.0,0.0,1.5421492,0.010673008000000001,0.0
2446,522848,4371211,69.88468,True,177931,0.0055416073,1.5718014,66.23731,0.0,0.0,2.0648239,0.010744472,0.0002683815941882502
2448,522908,4371211,66.38967,True,167407,0.0,0.7129770999999999,63.442496999999996,0.0,0.0,2.2215421,0.012657635,0.0
2454,523071,4371211,68.89295,True,182904,0.0,0.7601414000000001,65.15083,0.0,0.0,2.9707735,0.011206747,0.0
2463,523306,4371211,74.6011,True,181876,0.0,0.51597947,71.863846,0.0,0.0,2.2071106,0.01415917,0.0
2467,523425,4371211,59.0117,True,148471,0.0,0.05314705,56.662240000000004,0.0,0.0,2.2836778,0.012636099,0.0
2469,523458,4371211,56.626354000000006,True,147858,0.0,2.091136,53.090862,0.0,0.0,1.434256,0.010098218,0.0
2472,523547,4371211,67.47629,True,168237,0.0,1.3022953000000002,64.328766,0.0,0.0,1.8348387,0.010386811,0.0
2474,523618,4371211,53.562022999999996,True,152305,0.0025664573,2.7397006,48.96133,0.0,0.0,1.8517443,0.009245932,0.00013859674362167606
2475,523639,4371211,66.573326,True,179236,0.0,0.46640944,62.85856,0.0,0.0,3.2367675,0.011594133000000001,0.0
2476,523661,4371211,74.13065,True,181607,0.0,0.35728338,71.3967,0.0,0.0,2.363852,0.012823935,0.0
2485,523958,4371211,56.194472999999995,True,178244,0.12474319,4.4552736,49.499767,0.0,0.0,2.229002,0.010428303,0.005596369586029982
2489,524087,4371211,70.18273,True,176342,0.0,1.2425044,66.86625,0.0,0.0,2.0632682,0.010715772,0.0
2493,524216,4371211,63.53815,True,150864,0.0,0.5840850000000001,61.395428,0.0,0.0,1.5470951000000002,0.011545024,0.0
2494,524262,4371211,68.27041,True,171305,0.0,1.7434888,64.8126,0.0,0.0,1.7024609,0.011859625,0.0
2497,524344,4371211,70.69314,True,178769,0.0,0.8813056999999999,67.40671,0.0,0.0,2.393561,0.011568213,0.0
2499,524400,4371211,68.30676,True,175869,0.0,0.537788,65.04466,0.0,0.0,2.7137252999999997,0.010589221499999999,0.0
2509,524678,4371211,74.13505,True,179924,0.0,1.1245294,71.21316999999999,0.0,0.0,1.7850841,0.0122605795,0.0
2516,524874,4371211,67.50721999999999,True,169206,0.0,0.91619676,64.44202,0.0,0.0,2.140687,0.008316288,0.0
2517,524898,4371211,71.64491,True,178755,0.0,0.5037885999999999,68.725746,0.0,0.0,2.405246,0.010134239,0.0
