,cataid,ra,dec,z,r_e,ellip,pa,npix_re,area_cov_re,v_gas_1_comp_re,v_gas_1_comp_err_re,vdisp_gas_1_comp_re,vdisp_gas_err_1_comp_re,oii3727_re,oii3727_err_re,hbeta_re,hbeta_err_re,oiii5007_re,oiii5007_err_re,oi6300_re,oi6300_err_re,halpha_total_re,halpha_total_err_re,halpha_1_comp_re,halpha_1_comp_err_re,nii6583_re,nii6583_err_re,sii6716_re,sii6716_err_re,sii6731_re,sii6731_err_re,extinction_corr_re,extinction_corr_err_re,sfr_re,sfr_err_re,npix_3kpc_round,area_cov_3kpc_round,v_gas_1_comp_3kpc_round,v_gas_1_comp_err_3kpc_round,vdisp_gas_1_comp_3kpc_round,vdisp_gas_err_1_comp_3kpc_round,oii3727_3kpc_round,oii3727_err_3kpc_round,hbeta_3kpc_round,hbeta_err_3kpc_round,oiii5007_3kpc_round,oiii5007_err_3kpc_round,oi6300_3kpc_round,oi6300_err_3kpc_round,halpha_total_3kpc_round,halpha_total_err_3kpc_round,halpha_1_comp_3kpc_round,halpha_1_comp_err_3kpc_round,nii6583_3kpc_round,nii6583_err_3kpc_round,sii6716_3kpc_round,sii6716_err_3kpc_round,sii6731_3kpc_round,sii6731_err_3kpc_round,extinction_corr_3kpc_round,extinction_corr_err_3kpc_round,sfr_3kpc_round,sfr_err_3kpc_round,npix_1_4_arcsecond,area_cov_1_4_arcsecond,v_gas_1_comp_1_4_arcsecond,v_gas_1_comp_err_1_4_arcsecond,vdisp_gas_1_comp_1_4_arcsecond,vdisp_gas_err_1_comp_1_4_arcsecond,oii3727_1_4_arcsecond,oii3727_err_1_4_arcsecond,hbeta_1_4_arcsecond,hbeta_err_1_4_arcsecond,oiii5007_1_4_arcsecond,oiii5007_err_1_4_arcsecond,oi6300_1_4_arcsecond,oi6300_err_1_4_arcsecond,halpha_total_1_4_arcsecond,halpha_total_err_1_4_arcsecond,halpha_1_comp_1_4_arcsecond,halpha_1_comp_err_1_4_arcsecond,nii6583_1_4_arcsecond,nii6583_err_1_4_arcsecond,sii6716_1_4_arcsecond,sii6716_err_1_4_arcsecond,sii6731_1_4_arcsecond,sii6731_err_1_4_arcsecond,extinction_corr_1_4_arcsecond,extinction_corr_err_1_4_arcsecond,sfr_1_4_arcsecond,sfr_err_1_4_arcsecond,npix_2_arcsecond,area_cov_2_arcsecond,v_gas_1_comp_2_arcsecond,v_gas_1_comp_err_2_arcsecond,vdisp_gas_1_comp_2_arcsecond,vdisp_gas_err_1_comp_2_arcsecond,oii3727_2_arcsecond,oii3727_err_2_arcsecond,hbeta_2_arcsecond,hbeta_err_2_arcsecond,oiii5007_2_arcsecond,oiii5007_err_2_arcsecond,oi6300_2_arcsecond,oi6300_err_2_arcsecond,halpha_total_2_arcsecond,halpha_total_err_2_arcsecond,halpha_1_comp_2_arcsecond,halpha_1_comp_err_2_arcsecond,nii6583_2_arcsecond,nii6583_err_2_arcsecond,sii6716_2_arcsecond,sii6716_err_2_arcsecond,sii6731_2_arcsecond,sii6731_err_2_arcsecond,extinction_corr_2_arcsecond,extinction_corr_err_2_arcsecond,sfr_2_arcsecond,sfr_err_2_arcsecond,npix_3_arcsecond,area_cov_3_arcsecond,v_gas_1_comp_3_arcsecond,v_gas_1_comp_err_3_arcsecond,vdisp_gas_1_comp_3_arcsecond,vdisp_gas_err_1_comp_3_arcsecond,oii3727_3_arcsecond,oii3727_err_3_arcsecond,hbeta_3_arcsecond,hbeta_err_3_arcsecond,oiii5007_3_arcsecond,oiii5007_err_3_arcsecond,oi6300_3_arcsecond,oi6300_err_3_arcsecond,halpha_total_3_arcsecond,halpha_total_err_3_arcsecond,halpha_1_comp_3_arcsecond,halpha_1_comp_err_3_arcsecond,nii6583_3_arcsecond,nii6583_err_3_arcsecond,sii6716_3_arcsecond,sii6716_err_3_arcsecond,sii6731_3_arcsecond,sii6731_err_3_arcsecond,extinction_corr_3_arcsecond,extinction_corr_err_3_arcsecond,sfr_3_arcsecond,sfr_err_3_arcsecond,npix_4_arcsecond,area_cov_4_arcsecond,v_gas_1_comp_4_arcsecond,v_gas_1_comp_err_4_arcsecond,vdisp_gas_1_comp_4_arcsecond,vdisp_gas_err_1_comp_4_arcsecond,oii3727_4_arcsecond,oii3727_err_4_arcsecond,hbeta_4_arcsecond,hbeta_err_4_arcsecond,oiii5007_4_arcsecond,oiii5007_err_4_arcsecond,oi6300_4_arcsecond,oi6300_err_4_arcsecond,halpha_total_4_arcsecond,halpha_total_err_4_arcsecond,halpha_1_comp_4_arcsecond,halpha_1_comp_err_4_arcsecond,nii6583_4_arcsecond,nii6583_err_4_arcsecond,sii6716_4_arcsecond,sii6716_err_4_arcsecond,sii6731_4_arcsecond,sii6731_err_4_arcsecond,extinction_corr_4_arcsecond,extinction_corr_err_4_arcsecond,sfr_4_arcsecond,sfr_err_4_arcsecond
339,23623,182.42033,1.1728504,0.07773,14.6,0.3747,100.01,2476,3.4163516,112.43636,2.0573575,211.08911,1.5182843,64.72546,5.3266106,4.843228,0.88523316,19.024443,0.918157,22.037346,0.62628704,64.40577,0.6596602,64.40577,0.6596602,76.56264,0.676748,7.4345174,1.0917922,19.886614,0.7876942,37.594143,16.241861,0.0,8.029722,12,2.114719,19.171228,1.9835724,209.06679,1.4395846,7.671323,0.5562266,1.4787723,0.12590075,2.8780503,0.1261391,2.8955688,0.09720699,9.076697,0.114021555,9.076697,0.114021555,13.516407,0.1145398,5.3001204,0.15856434,4.468139,0.13700645,6.063436,1.2315,0.0,0.08594277,4,3.0787609,3.9758577,1.8093923,203.97736,1.3283517,2.7373352,0.1906314,0.60526305,0.0625739,1.1553661,0.045429304,1.1502004,0.037927315,3.7658784,0.09840197,3.7658784,0.09840197,5.560575,0.044934947,2.1680226,0.061161436,1.9710665,0.0556504,6.260837,1.5755789,0.0,0.04577759,12,2.0943952,19.171228,1.9835724,209.06679,1.4395846,7.671323,0.5562266,1.4787723,0.12017403,2.8780503,0.1261391,2.8955688,0.09720699,9.076697,0.103909224,9.076697,0.103909224,13.516407,0.1145398,5.3001204,0.15856434,4.468139,0.13700645,6.063436,1.1743757,0.0,0.08194268,32,1.7671459,44.884754,1.854818,212.33475,1.3290882,16.145197,0.97339654,2.6864543,0.70171905,6.3099294,0.23582025,5.6449246,0.17746717,18.797804,0.65641695,18.797804,0.65641695,26.318024,0.20666096,10.428137,0.29066783,8.377704,0.24161512,8.260484,5.1374536,0.0,0.7422607,52,1.9332877,62.519245,1.7943709,222.71034,1.2626805,22.895391,1.3914406,3.6010902,0.28254262,10.963423,0.29646057,7.090305,0.2183813,25.273159,0.25228783,25.273159,0.25228786,36.02676,0.2524982,11.633078,0.35646492,9.795378,0.2942176,8.318947,1.5528058,0.0,0.3015885
340,23669,182.6552,1.0649419,0.0216,2.98,0.5622,99.34,22,2.0209515,52.814133,0.95852345,43.56633,1.1383119,3.090146,0.6277741,0.75111276,0.06178435,1.0348052,0.06099641,0.16098393,0.034168653,2.77408,0.0454783,2.77408,0.0454783,0.4788174,0.033248104,0.8864816,0.044845473,0.6193207,0.03926689,1.8284073,0.36192346,0.0027719985,0.00055058097,124,2.0884135,55.04553,0.40040678,21.124352,0.6928391,13.502491,1.6872106,3.446583,0.17852677,5.1919255,0.1605087,0.71111155,0.0811322,12.051145,0.12744236,12.051145,0.12744236,1.8860649,0.07680473,3.4861128,0.1046142,2.4090526,0.090505905,1.6068138,0.20047471,0.010582662,0.0013250841,4,3.0787609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,2.0943952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,1.7671459,53.865055,0.5603715,12.92029,1.4294072,4.265205,0.768191,0.9960228,0.07333108,1.4122329,0.07119394,0.18080804,0.034919243,3.4729435,0.04999802,3.4729435,0.049998015,0.5592158,0.03383323,1.0211247,0.045482233,0.74594265,0.04024306,1.5962732,0.28260902,0.0030297446,0.0005381656,52,1.9332877,53.972828,0.46047625,12.083836,1.2461244,6.5986333,1.0343328,1.5605298,0.09990319,2.2954297,0.095484085,0.29195136,0.04553796,5.450845,0.06529004,5.450845,0.065290034,0.8753049,0.043875568,1.5828526,0.05882175,1.135086,0.051884264,1.6029083,0.24637663,0.004775002,0.00073617167
341,23737,182.76848,1.1190535,0.02032,2.83,0.1671,105.75,84,2.0011144,8.091317,0.94911593,15.851288,2.1094055,1.231286,0.9132599,0.8590753,0.115007736,0.4981904,0.10869492,0.21261181,0.06068761,3.0462594,0.07258199,3.0462594,0.072582,0.67235494,0.058474727,1.0906243,0.059676956,0.506059,0.08614134,1.6609337,0.5330056,0.0024424447,0.0007859556,148,1.9279783,8.344275,1.1539892,15.731775,2.6103296,2.0244308,1.2495108,0.9337324,0.1529006,0.5356747,0.14266014,0.26673874,0.082005635,3.2505615,0.09367933,3.2505615,0.09367933,0.71801823,0.07737188,1.1813742,0.07878795,0.4895357,0.115640625,1.5902781,0.624016,0.002495382,0.0009818109,4,3.0787609,8.151067,0.693463,12.726554,1.7842212,0.21319507,0.110352114,0.12247875,0.013107032,0.066609986,0.011371443,0.03129992,0.006925992,0.5310158,0.009806206,0.5310158,0.0098062055,0.100815184,0.006881971,0.17580228,0.007435417,0.09214438,0.009910537,2.6693556,0.6841225,0.0006842573,0.00017582126,12,2.0943952,7.717743,0.69558024,12.333316,1.8559052,0.5674221,0.28388748,0.30825356,0.0344037,0.18679295,0.03203418,0.06902078,0.017328342,1.2627531,0.023191947,1.2627531,0.023191947,0.251898,0.016936516,0.41538286,0.017792957,0.1979044,0.02469397,2.3348806,0.6232693,0.0014232745,0.00038082484,32,1.7671459,8.305745,0.75948244,14.79463,1.7631551,0.927902,0.5395308,0.606465,0.06634061,0.37331846,0.06256429,0.14606458,0.03521647,2.3073556,0.044818506,2.3073556,0.044818506,0.49932727,0.03426115,0.77140754,0.035162296,0.36475033,0.049966495,1.9611238,0.5141998,0.0021843645,0.0005743022,52,1.9332877,8.30798,0.8247854,15.366526,1.8670446,1.1086545,0.72570294,0.7575975,0.0884203,0.4620612,0.083269276,0.19309941,0.046875503,2.7789211,0.058069117,2.7789211,0.058069117,0.6202387,0.045733444,0.95545965,0.046694722,0.45471025,0.06648515,1.7990744,0.50341505,0.0024134088,0.0006771979
342,237990,212.85503,1.6374972,0.02521,4.12,0.6603,165.25,72,2.090752,-13.587717,0.2080591,30.329155,0.27907607,24.690723,1.1906924,8.788124,0.14341421,18.484001,0.16752099,1.1773012,0.07868776,30.238071,0.1298607,30.238071,0.12986071,2.424563,0.0740592,5.162631,0.088190265,3.3466425,0.09316259,1.5469949,0.061608076,0.03501305,0.0014024564,112,1.8287302,-12.399427,0.20182757,28.02367,0.28397426,31.532318,1.5369862,10.933659,0.18440035,22.537739,0.21153755,1.4862158,0.10055332,37.63042,0.16106892,37.63042,0.1610689,3.0055978,0.0939072,6.4936047,0.11064882,4.135513,0.119355045,1.5479671,0.06356593,0.043600127,0.0018001015,4,3.0787609,-4.0534763,0.36208805,25.479912,0.5284841,1.9943869,0.1408158,0.6145252,0.019689191,1.1948589,0.021816269,0.08679014,0.010323848,2.3042958,0.018645544,2.3042958,0.018645544,0.20835054,0.010419943,0.41929632,0.012514845,0.24792789,0.012992652,1.8950152,0.147788,0.0032684202,0.00025626514,12,2.0943952,-4.515279,0.30242637,25.818724,0.4384686,5.4181366,0.41121864,1.737291,0.047413547,3.3688238,0.054483004,0.24614485,0.024578614,6.4504557,0.043126956,6.4504557,0.043126956,0.5966914,0.023785112,1.1443626,0.02913711,0.7211951,0.030537242,1.8514427,0.122774474,0.008938974,0.0005957742,32,1.7671459,-6.7444396,0.25360787,26.017374,0.36797073,12.866423,0.79744744,4.36372,0.093689464,8.620306,0.10832793,0.59619397,0.049491998,15.36332,0.08608317,15.36332,0.08608316,1.3819305,0.047667246,2.6990767,0.057912417,1.7403411,0.06120827,1.6331226,0.08552089,0.018779794,0.0009890454,52,1.9332877,-8.74577,0.2301413,26.384043,0.33246845,19.014408,1.0071334,6.455474,0.12389968,12.876829,0.14353581,0.8592477,0.06662872,22.513376,0.11347994,22.513376,0.11347995,1.954875,0.0637204,3.9436326,0.07685009,2.5468106,0.08174898,1.5970026,0.07478989,0.02691121,0.001267569
343,238072,213.15765,1.6156526,0.02582,8.83,0.7795,123.17,116,1.994663,-114.05239,0.25563103,28.982525,0.3575995,19.434639,1.3272426,6.79138,0.1643969,12.486959,0.18124849,1.3798214,0.094198145,25.197342,0.13398845,25.197342,0.13398845,3.136204,0.08871829,6.178808,0.10786737,4.579573,0.10633055,1.848215,0.10810202,0.036597922,0.0021494394,96,2.0432904,-119.48067,0.33827204,23.273232,0.5439852,12.896959,1.207906,4.1349454,0.15390916,6.948098,0.16585536,1.0383544,0.08845203,15.471689,0.1186202,15.471689,0.1186202,2.147527,0.081677556,4.289003,0.09807746,3.1723127,0.09948558,1.8854566,0.16910103,0.022924691,0.0020635466,4,3.0787609,-123.04665,0.640666,19.525103,1.1578138,0.72953165,0.12084572,0.18464012,0.020314459,0.27786112,0.016604293,0.05273175,0.008903474,0.7494579,0.012348464,0.7494579,0.012348462,0.118948214,0.008121702,0.23355491,0.010162019,0.16717382,0.009674422,2.2848098,0.5998703,0.0013456946,0.00035400334,12,2.0943952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,1.7671459,-121.10954,0.4673567,21.900839,0.7841516,5.1334434,0.644488,1.5251771,0.081783876,2.3968577,0.08673901,0.45631316,0.047864202,5.7401047,0.06327031,5.7401047,0.06327031,0.843065,0.04380888,1.6837641,0.05316424,1.3161685,0.05370787,1.9115741,0.24696606,0.008623036,0.0011181014,52,1.9332877,-120.66114,0.39926726,22.66531,0.65361595,7.976531,0.8572285,2.3938956,0.109354995,3.895149,0.11557744,0.66890895,0.0622532,8.996146,0.08279549,8.996146,0.0827955,1.3185176,0.05754457,2.615452,0.069432884,1.9913969,0.070381165,1.904852,0.20948201,0.01346688,0.0014861684
344,238080,213.12488,1.5877006,0.02609,1.83,0.4431,109.82,24,1.9923793,-25.244463,0.27817136,27.638998,0.38729385,9.987007,0.7853872,2.7159286,0.07430664,3.8603625,0.07130732,0.3623187,0.03936815,9.438735,0.06509921,9.438735,0.06509921,0.8958054,0.03235781,2.2815497,0.046056315,1.5234414,0.037210148,1.5838915,0.10546912,0.012000492,0.00080337096,96,2.004541,-27.928167,0.29344124,28.426552,0.41149747,19.818607,1.5694547,5.351626,0.15213384,8.029663,0.15324464,0.694464,0.09037565,18.669186,0.117672846,18.669186,0.11767284,1.6996967,0.07095114,4.559578,0.0966677,2.9725828,0.07859354,1.5981064,0.109819345,0.023949193,0.0016526591,4,3.0787609,-24.53696,0.3201735,25.594189,0.46218455,2.083921,0.11844227,0.65387523,0.036188744,0.8652883,0.018826932,0.07317901,0.008893432,1.9135808,0.024596019,1.9135808,0.024596019,0.18166834,0.0075397184,0.4606961,0.010829647,0.30215922,0.008954488,1.0557637,0.14156778,0.0016217106,0.00021845258,12,2.0943952,-24.584427,0.30082223,25.41405,0.43829226,5.844372,0.46474332,1.6654749,0.044354714,2.307179,0.046086382,0.20309702,0.023768993,5.2864385,0.036306974,5.2864385,0.036306977,0.49113822,0.019908717,1.2786335,0.028640665,0.8522052,0.023349604,1.2788259,0.08300542,0.0054266825,0.00035419886,32,1.7671459,-25.230503,0.27288982,27.05552,0.38636956,11.978075,0.88511324,3.4477396,0.08372104,4.888259,0.08568229,0.4394294,0.049211416,11.828083,0.072763436,11.828083,0.072763436,1.1044241,0.04021155,2.8339696,0.056854427,1.904024,0.046063982,1.5362884,0.09082227,0.01458636,0.0008669723,52,1.9332877,-26.456205,0.2731062,27.563606,0.3846813,15.723532,1.1036494,4.283264,0.10877414,6.3354855,0.11150117,0.56459445,0.06350838,15.011692,0.0903211,15.011692,0.0903211,1.3902107,0.051491775,3.6075623,0.071481176,2.3864968,0.058092132,1.6157027,0.09951385,0.019469326,0.0012048567
345,238094,213.24191,1.7125199,0.02593,7.78,0.5309,66.56,310,1.9974555,-3.845749,0.09666629,36.97209,0.11738902,137.81366,2.7611222,49.205574,0.36951753,127.901436,0.4641831,6.252269,0.19933721,175.4737,0.3238448,175.4737,0.3238448,17.107458,0.1777553,29.61006,0.2351142,20.733633,0.20082635,1.6833049,0.030720592,0.23414664,0.0042950087,96,2.0276737,-5.4695964,0.102126636,24.738941,0.14930363,64.480194,1.5897316,22.196224,0.21971029,51.3098,0.26255268,2.6491175,0.10093961,79.70167,0.19806801,79.70167,0.198068,8.772578,0.09634331,14.18086,0.13084088,9.768093,0.11052039,1.7108843,0.041207552,0.108093895,0.00261732,4,3.0787609,-3.1482985,0.21183209,21.916616,0.3349772,3.5491085,0.14379093,1.0969431,0.027268833,2.4393208,0.02654671,0.13160452,0.010499085,4.0236735,0.023998434,4.0236735,0.023998434,0.48369327,0.010705066,0.7733642,0.014444309,0.5418952,0.012600951,1.7990836,0.108542345,0.005738352,0.00034789398,12,2.0943952,-4.2059216,0.16902593,21.89059,0.2694679,10.091894,0.4089892,3.425624,0.0538365,7.6049824,0.06877807,0.38385192,0.026098367,12.06234,0.049962156,12.06234,0.04996216,1.4474009,0.026118863,2.2567165,0.034982283,1.563741,0.030528668,1.6336877,0.06266149,0.015621176,0.000602647,32,1.7671459,-4.233842,0.13662633,22.754843,0.21074452,25.788223,0.82882506,8.843891,0.13273257,19.923075,0.13849616,0.9830226,0.052753657,31.319498,0.12667473,31.319498,0.12667473,3.651853,0.052785803,5.6885977,0.07158597,3.8758132,0.060500365,1.6558487,0.06074221,0.041110102,0.0015171983,52,1.9332877,-4.5448747,0.11769238,23.405048,0.1776141,39.90764,1.0812213,13.640887,0.15146405,30.961592,0.191115,1.5354384,0.070382476,48.864765,0.13811709,48.864765,0.13811709,5.55082,0.06934845,8.762914,0.09399858,6.021844,0.07931328,1.7012876,0.046003457,0.06590019,0.0017916748
346,238125,213.3289,1.6644017,0.02588,8.68,0.8247,40.01,162,2.0343244,-13.827273,0.18171282,68.352425,0.17774315,71.233315,2.2008114,26.029966,0.2699692,27.162388,0.2726323,6.2983494,0.17748882,121.82783,0.2788526,121.82783,0.27885258,27.28161,0.18213953,32.67835,0.2600361,22.426981,0.20509385,3.1975708,0.08014925,0.307589,0.007742002,96,2.0350997,-6.1804485,0.16890839,42.096977,0.1906729,39.384956,1.5210309,14.517154,0.23797977,11.890414,0.19547334,3.6767597,0.12053429,64.08905,0.21960187,64.08905,0.21960187,15.606405,0.12802355,17.615795,0.18682414,12.2992,0.14470188,2.7857735,0.11010376,0.14097229,0.0055926302,4,3.0787609,-5.68905,0.21861848,30.98989,0.27182055,2.7286966,0.17894055,1.0216472,0.03961256,0.9102243,0.022177866,0.26591653,0.014100378,5.479749,0.028821483,5.479749,0.028821481,1.342767,0.01617863,1.2801045,0.024422364,0.96844447,0.016929733,4.410635,0.4072907,0.019083846,0.0017651134,12,2.0943952,-6.9901385,0.18954137,31.325731,0.23591025,7.3320584,0.41203701,3.0132906,0.058527842,2.5348353,0.054534253,0.68571144,0.030742226,14.562579,0.062340982,14.562579,0.062340982,3.5155566,0.037004612,3.4819415,0.055942286,2.496307,0.04233731,3.4489093,0.16188824,0.039657395,0.0018692027,32,1.7671459,-6.447367,0.17063493,34.040306,0.206172,17.150068,0.7872695,7.191572,0.21613555,5.935233,0.107554235,1.5983067,0.06284313,32.64088,0.17610817,32.64088,0.17610818,7.9292774,0.07267054,8.210486,0.10874097,5.804799,0.08438135,2.9740613,0.21431471,0.07665066,0.005539006,52,1.9332877,-6.6014876,0.16332524,36.927067,0.19143525,24.810463,1.0574346,9.977765,0.14929903,8.241186,0.14368074,2.3301413,0.08320053,45.059093,0.14846754,45.059093,0.14846753,10.912972,0.09272005,11.753207,0.13774125,8.28212,0.10653006,2.9388964,0.10626789,0.10456127,0.0037965076
347,238131,213.3995,1.736274,0.02561,3.39,0.5578,112.97,66,1.9301193,-1.6160299,0.11662057,35.58526,0.13935801,51.240196,1.3080926,19.281038,0.17874774,51.74459,0.24677794,2.5634904,0.08695502,77.96312,0.18084812,77.96312,0.18084812,7.4941907,0.08922193,12.475215,0.12191873,9.200138,0.10597286,2.264263,0.051066436,0.13643815,0.0030933537,96,2.0747955,-2.536843,0.11597277,35.256958,0.14028306,62.785004,1.5693471,22.67203,0.21678406,60.11211,0.28662443,3.0741541,0.105238006,89.87267,0.20644681,89.87267,0.20644681,8.829398,0.105990686,14.664399,0.14300929,10.928463,0.124853574,2.1606286,0.05014335,0.15008162,0.0035000786,4,3.0787609,-5.726464,0.22130759,31.776152,0.27466965,4.367382,0.15730983,1.3565203,0.03437468,3.5642743,0.030636065,0.21373145,0.013332466,6.896455,0.033483945,6.896455,0.033483945,0.660262,0.014975011,1.1010574,0.021371875,0.8469615,0.019169766,3.8869348,0.2366794,0.020718241,0.0012655589,12,2.0943952,-6.2932467,0.18110107,32.34932,0.22238126,11.910086,0.43555433,4.459117,0.067490906,11.780809,0.09260647,0.60163957,0.03154091,18.828611,0.07267048,18.828611,0.07267048,1.8663535,0.03344113,3.1078126,0.046284262,2.3165956,0.040850922,2.5079572,0.092450365,0.036497083,0.0013527394,32,1.7671459,-5.8219514,0.13316645,32.93115,0.16401514,28.47653,0.89119375,10.681595,0.119924694,28.479593,0.15975083,1.4590127,0.058079362,44.973804,0.124782465,44.973804,0.12478245,4.469183,0.061004467,7.466126,0.08423276,5.4547863,0.07357482,2.4910343,0.06798868,0.08658827,0.0023754642,52,1.9332877,-4.736408,0.12500452,33.707245,0.15342234,42.050026,1.1298122,15.739868,0.16408771,42.046642,0.22096528,2.1118445,0.07780386,62.94538,0.16066287,62.94538,0.16066287,6.2308073,0.08008073,10.384567,0.109425396,7.7398553,0.096569404,2.2060142,0.05587749,0.10732278,0.0027322117
348,238203,213.57277,1.769558,0.05453,3.86,0.3546,175.29,96,2.0478177,-54.48042,20.371828,5.972792,106.996796,nan,nan,nan,nan,nan,nan,0.04825738,0.062928066,nan,nan,nan,nan,nan,nan,0.04757009,0.06472255,0.11926422,0.07070676,nan,nan,nan,nan,24,2.0326874,-312.16962,34.626953,34.325794,46.124264,0.14005983,0.28785998,nan,nan,nan,nan,0.06623045,0.0444336,nan,nan,nan,nan,nan,nan,nan,nan,0.0396817,0.04185544,nan,nan,nan,nan,4,3.0787609,227.08626,20.5368,1.6777836,407.1515,nan,nan,0.0181332,0.01663451,0.028037544,0.015465359,nan,nan,0.0065039624,0.009922652,0.0065039624,0.009922652,nan,nan,nan,nan,0.014187196,0.0092453165,nan,nan,0.0,0.0,12,2.0943952,-304.04813,33.42779,40.623566,41.155254,0.086808935,0.18809348,nan,nan,nan,nan,0.05306213,0.031113047,nan,nan,nan,nan,nan,nan,0.008429138,0.026578037,0.030964855,0.029142432,nan,nan,nan,nan,32,1.7671459,-229.92184,89.98404,133.90187,91.61585,nan,nan,nan,nan,nan,nan,0.12925242,0.08657906,nan,nan,nan,nan,nan,nan,nan,nan,0.0731033,0.081059515,nan,nan,nan,nan,52,1.9332877,-318.799,42.771526,25.809765,68.493744,0.2827283,0.46526545,nan,nan,0.060035236,0.10064456,0.071111955,0.0639909,nan,nan,nan,nan,nan,nan,nan,nan,0.02296346,0.05628957,nan,nan,nan,nan
349,238211,213.63597,1.7316004,0.05307,3.34,0.0702,135.57,128,2.060394,10.794007,12.277786,244.37654,8.5095005,5.513032,2.899497,nan,nan,2.287214,0.50304383,0.47100994,0.35485852,9.062904,0.4418697,9.062904,0.4418697,10.544512,0.46859577,3.485506,0.37205318,4.390646,0.37679648,nan,nan,nan,nan,24,2.1369424,15.636513,9.973599,237.8714,7.5436,2.606823,1.0775285,2.6440947,0.23893845,2.5379968,0.23947528,0.53898215,0.16465151,3.2359614,0.22327025,3.2359614,0.22327025,6.5949593,0.24968854,2.0138028,0.17255369,2.3402677,0.17490505,1.0,nan,0.011180248,nan,4,3.0787609,19.460484,8.939311,221.64934,6.8520484,0.61520433,0.23759106,0.61830264,0.080799304,0.598467,0.05723072,0.15627319,0.040176496,0.8981461,0.09743861,0.8981461,0.09743861,1.7568601,0.066201314,0.5582601,0.042864587,0.5254186,0.043280218,1.0,nan,0.003103095,nan,12,2.0943952,20.056862,9.556907,233.34741,7.2131977,1.5839331,0.68187577,1.7010893,0.15264036,1.5479859,0.15367237,0.32005253,0.103910565,2.1972785,0.14267203,2.1972785,0.14267203,4.3814106,0.16251796,1.3752168,0.10955632,1.4788835,0.11113044,1.0,nan,0.007591598,nan,32,1.7671459,10.777255,10.42399,241.57481,7.927265,3.1903338,1.3126963,3.2326956,0.28908414,3.1006184,0.27831438,0.7137242,0.19388662,3.575582,0.29029098,3.575582,0.29029098,7.2937474,0.28756058,2.1848083,0.20304231,2.6843114,0.20590948,1.0,nan,0.012353637,nan,52,1.9332877,10.21103,11.361342,243.23653,8.6949415,4.215411,1.8263466,4.0956926,0.3597464,3.7980964,0.35734013,0.96983683,0.24983054,4.096047,0.32964307,4.096047,0.32964307,8.262018,0.3580572,2.480612,0.26211944,3.2908134,0.26604933,1.0,nan,0.014151844,nan
350,238212,213.6357,1.7337626,0.0541,2.25,0.0315,79.7,48,2.0519247,189.94995,32.49285,776.8465,35.270397,nan,nan,19.531477,13.712692,5.524178,0.570013,nan,nan,9.546185,10.06731,9.546185,10.06731,nan,nan,2.417895,0.6514131,0.42140198,0.6274762,nan,nan,0.0,0.0,24,2.0625901,177.26518,50.209637,862.9643,56.659977,nan,nan,11.15564,0.9479586,2.802049,0.4222165,nan,nan,5.5220876,1.0126871,5.5220876,1.0126871,nan,nan,1.9801645,0.6030602,0.0130232675,0.5726726,1.0,nan,0.019855872,nan,4,3.0787609,37.59531,52.47059,650.34045,52.75818,nan,nan,1.6054001,0.9033961,0.46211797,0.10113709,nan,nan,1.0002146,1.2117199,1.0002146,1.2117199,nan,nan,0.20371619,0.096006386,0.19679187,0.0915481,nan,nan,0.0,0.0,12,2.0943952,88.94418,60.581272,787.30524,65.33574,nan,nan,5.3229384,4.99348,1.2560633,0.26948935,nan,nan,2.547918,3.675754,2.547918,3.675754,nan,nan,0.84126776,0.32133123,0.059689946,0.3001468,nan,nan,0.0,0.0,32,1.7671459,198.92802,41.24451,831.0944,46.29735,nan,nan,14.606674,1.2731127,3.7678962,0.47952256,nan,nan,6.936976,1.4838169,6.936976,1.4838169,nan,nan,2.3118868,0.64205253,0.0643154,0.61502475,1.0,nan,0.024943411,nan,52,1.9332877,214.61815,35.228363,793.346,39.14523,nan,nan,20.482847,1.409164,5.3372407,0.61011964,nan,nan,9.142179,1.5680376,9.142179,1.5680376,nan,nan,2.2650251,0.73358756,0.2840063,0.71120054,1.0,nan,0.0328727,nan
